Full_Date,all_beeps,Trait,Facet,Item,value
2019-09-16 9:08,1,agreeableness,Compassion,A1,3.9004510634428344
2019-09-16 9:08,1,agreeableness,Compassion,A2,3.152051713709133
2019-09-16 9:08,1,agreeableness,Compassion,A3,3
2019-09-16 9:08,1,agreeableness,Compassion,A4,3
2019-09-16 9:08,1,agreeableness,Respectfulness,A5,4.3921049650419555
2019-09-16 9:08,1,agreeableness,Respectfulness,A6,4.599158503948058
2019-09-16 9:08,1,agreeableness,Respectfulness,A7,3.1477742623041314
2019-09-16 9:08,1,agreeableness,Respectfulness,A8,1.8478021761077361
2019-09-16 9:08,1,agreeableness,Trust,A10,3.521110421558012
2019-09-16 9:08,1,agreeableness,Trust,A11,3.0904684975645873
2019-09-16 9:08,1,agreeableness,Trust,A12,1.1508926288018158
2019-09-16 9:08,1,agreeableness,Trust,A9,3.836610672106458
2019-09-16 9:08,1,conscientiousness,Organization,C1,3.4747667902270387
2019-09-16 9:08,1,conscientiousness,Organization,C2,4
2019-09-16 9:08,1,conscientiousness,Organization,C3,3.4188327780286576
2019-09-16 9:08,1,conscientiousness,Organization,C4,2.2998573844077526
2019-09-16 9:08,1,conscientiousness,Productiveness,C5,3.084397824774687
2019-09-16 9:08,1,conscientiousness,Productiveness,C6,3.3093168631556127
2019-09-16 9:08,1,conscientiousness,Productiveness,C7,4
2019-09-16 9:08,1,conscientiousness,Productiveness,C8,3.6423085115076796
2019-09-16 9:08,1,conscientiousness,Responsibility,C10,3.047421945327178
2019-09-16 9:08,1,conscientiousness,Responsibility,C11,3.232613410769924
2019-09-16 9:08,1,conscientiousness,Responsibility,C12,1.3415613543137113
2019-09-16 9:08,1,conscientiousness,Responsibility,C9,3.640162234039227
2019-09-16 9:08,1,extraversion,Assertiveness,E5,3
2019-09-16 9:08,1,extraversion,Assertiveness,E6,3.2354432329920266
2019-09-16 9:08,1,extraversion,Assertiveness,E7,2.890438962376865
2019-09-16 9:08,1,extraversion,Assertiveness,E8,2.4607285762111673
2019-09-16 9:08,1,extraversion,Energy.Level,E10,3.40637390218962
2019-09-16 9:08,1,extraversion,Energy.Level,E11,2.440924022970866
2019-09-16 9:08,1,extraversion,Energy.Level,E12,4.4418538851896505
2019-09-16 9:08,1,extraversion,Energy.Level,E9,1.6703225364173626
2019-09-16 9:08,1,extraversion,Sociability,E1,3.1127486222199394
2019-09-16 9:08,1,extraversion,Sociability,E2,3
2019-09-16 9:08,1,extraversion,Sociability,E3,4.789733258478089
2019-09-16 9:08,1,extraversion,Sociability,E4,2.755090658847316
2019-09-16 9:08,1,neuroticism,Anxiety,N1,3.032368852148822
2019-09-16 9:08,1,neuroticism,Anxiety,N2,4
2019-09-16 9:08,1,neuroticism,Anxiety,N3,3.5770260160091873
2019-09-16 9:08,1,neuroticism,Anxiety,N4,3.1475781793669597
2019-09-16 9:08,1,neuroticism,Depression,N5,3
2019-09-16 9:08,1,neuroticism,Depression,N6,3.4015942054942325
2019-09-16 9:08,1,neuroticism,Depression,N7,4.051719596538402
2019-09-16 9:08,1,neuroticism,Depression,N8,2.89605147571371
2019-09-16 9:08,1,neuroticism,Emotional.Volatility,N10,3
2019-09-16 9:08,1,neuroticism,Emotional.Volatility,N11,3.962102614581793
2019-09-16 9:08,1,neuroticism,Emotional.Volatility,N12,3
2019-09-16 9:08,1,neuroticism,Emotional.Volatility,N9,3.7996174157747413
2019-09-16 9:08,1,openness,Aesthetic.Sensitivity,O5,4.0014451294539475
2019-09-16 9:08,1,openness,Aesthetic.Sensitivity,O6,4.154721876439985
2019-09-16 9:08,1,openness,Aesthetic.Sensitivity,O7,3
2019-09-16 9:08,1,openness,Aesthetic.Sensitivity,O8,2.8913737969522133
2019-09-16 9:08,1,openness,Creative.Imagination,O10,2.0858105712077366
2019-09-16 9:08,1,openness,Creative.Imagination,O11,3.9075371738025364
2019-09-16 9:08,1,openness,Creative.Imagination,O12,1.8832499688803588
2019-09-16 9:08,1,openness,Creative.Imagination,O9,3.4423701214373996
2019-09-16 9:08,1,openness,Intellectual.Curiosity,O1,3.183351795185746
2019-09-16 9:08,1,openness,Intellectual.Curiosity,O2,1.6294993131544047
2019-09-16 9:08,1,openness,Intellectual.Curiosity,O3,3
2019-09-16 9:08,1,openness,Intellectual.Curiosity,O4,4.024740662065531
2019-09-16 12:03,2,agreeableness,Compassion,A1,3.356497719179965
2019-09-16 12:03,2,agreeableness,Compassion,A2,4.009618825410029
2019-09-16 12:03,2,agreeableness,Compassion,A3,2.8045922619131125
2019-09-16 12:03,2,agreeableness,Compassion,A4,2.584029673591197
2019-09-16 12:03,2,agreeableness,Respectfulness,A5,4.413824505513518
2019-09-16 12:03,2,agreeableness,Respectfulness,A6,3.1265768338949163
2019-09-16 12:03,2,agreeableness,Respectfulness,A7,4
2019-09-16 12:03,2,agreeableness,Respectfulness,A8,2
2019-09-16 12:03,2,agreeableness,Trust,A10,2.4485629366900348
2019-09-16 12:03,2,agreeableness,Trust,A11,4.004611702929792
2019-09-16 12:03,2,agreeableness,Trust,A12,2.6980851841651745
2019-09-16 12:03,2,agreeableness,Trust,A9,3.4759242289724286
2019-09-16 12:03,2,conscientiousness,Organization,C1,2
2019-09-16 12:03,2,conscientiousness,Organization,C2,2.1023051649360305
2019-09-16 12:03,2,conscientiousness,Organization,C3,4.841967400418417
2019-09-16 12:03,2,conscientiousness,Organization,C4,4.041622113694514
2019-09-16 12:03,2,conscientiousness,Productiveness,C5,2.7820768614822677
2019-09-16 12:03,2,conscientiousness,Productiveness,C6,3.8059368464371164
2019-09-16 12:03,2,conscientiousness,Productiveness,C7,2.133849783406218
2019-09-16 12:03,2,conscientiousness,Productiveness,C8,3.912332722912602
2019-09-16 12:03,2,conscientiousness,Responsibility,C10,2.5323975228363773
2019-09-16 12:03,2,conscientiousness,Responsibility,C11,3.9082179667978503
2019-09-16 12:03,2,conscientiousness,Responsibility,C12,3.0503541599954698
2019-09-16 12:03,2,conscientiousness,Responsibility,C9,4
2019-09-16 12:03,2,extraversion,Assertiveness,E5,1.485699358500361
2019-09-16 12:03,2,extraversion,Assertiveness,E6,3.1553102008013187
2019-09-16 12:03,2,extraversion,Assertiveness,E7,3.33693647679025
2019-09-16 12:03,2,extraversion,Assertiveness,E8,3
2019-09-16 12:03,2,extraversion,Energy.Level,E10,3.8874539950593743
2019-09-16 12:03,2,extraversion,Energy.Level,E11,2.567302732019034
2019-09-16 12:03,2,extraversion,Energy.Level,E12,3.245709733501194
2019-09-16 12:03,2,extraversion,Energy.Level,E9,2.2825490768781376
2019-09-16 12:03,2,extraversion,Sociability,E1,3.430311511005956
2019-09-16 12:03,2,extraversion,Sociability,E2,3.299010599563192
2019-09-16 12:03,2,extraversion,Sociability,E3,2.6527247422088323
2019-09-16 12:03,2,extraversion,Sociability,E4,3
2019-09-16 12:03,2,neuroticism,Anxiety,N1,2.6163953831508713
2019-09-16 12:03,2,neuroticism,Anxiety,N2,4
2019-09-16 12:03,2,neuroticism,Anxiety,N3,3.3995788590383613
2019-09-16 12:03,2,neuroticism,Anxiety,N4,3.3958398227247715
2019-09-16 12:03,2,neuroticism,Depression,N5,2
2019-09-16 12:03,2,neuroticism,Depression,N6,2.005918112620969
2019-09-16 12:03,2,neuroticism,Depression,N7,4
2019-09-16 12:03,2,neuroticism,Depression,N8,4
2019-09-16 12:03,2,neuroticism,Emotional.Volatility,N10,1.1754751744567404
2019-09-16 12:03,2,neuroticism,Emotional.Volatility,N11,4.579982051577566
2019-09-16 12:03,2,neuroticism,Emotional.Volatility,N12,3.9874868390673512
2019-09-16 12:03,2,neuroticism,Emotional.Volatility,N9,2.2210768563720267
2019-09-16 12:03,2,openness,Aesthetic.Sensitivity,O5,3
2019-09-16 12:03,2,openness,Aesthetic.Sensitivity,O6,3.188675205777708
2019-09-16 12:03,2,openness,Aesthetic.Sensitivity,O7,4.109410843520236
2019-09-16 12:03,2,openness,Aesthetic.Sensitivity,O8,2.1560626440132773
2019-09-16 12:03,2,openness,Creative.Imagination,O10,3.09234520564873
2019-09-16 12:03,2,openness,Creative.Imagination,O11,3.1867416250322913
2019-09-16 12:03,2,openness,Creative.Imagination,O12,2.962158863092567
2019-09-16 12:03,2,openness,Creative.Imagination,O9,3.7443893676612694
2019-09-16 12:03,2,openness,Intellectual.Curiosity,O1,2.1320956529860617
2019-09-16 12:03,2,openness,Intellectual.Curiosity,O2,4
2019-09-16 12:03,2,openness,Intellectual.Curiosity,O3,2.5596234046688395
2019-09-16 12:03,2,openness,Intellectual.Curiosity,O4,3.323075410517916
2019-09-16 17:14,3,agreeableness,Compassion,A1,4.4238337931037925
2019-09-16 17:14,3,agreeableness,Compassion,A2,5.081605527456246
2019-09-16 17:14,3,agreeableness,Compassion,A3,3
2019-09-16 17:14,3,agreeableness,Compassion,A4,0.9280944638410179
2019-09-16 17:14,3,agreeableness,Respectfulness,A5,3.733267415149145
2019-09-16 17:14,3,agreeableness,Respectfulness,A6,3.8377507134602653
2019-09-16 17:14,3,agreeableness,Respectfulness,A7,1.7604275006585903
2019-09-16 17:14,3,agreeableness,Respectfulness,A8,1.5098796300392134
2019-09-16 17:14,3,agreeableness,Trust,A10,3.6846189716943294
2019-09-16 17:14,3,agreeableness,Trust,A11,3.0732812306971713
2019-09-16 17:14,3,agreeableness,Trust,A12,1.4100226405794272
2019-09-16 17:14,3,agreeableness,Trust,A9,3
2019-09-16 17:14,3,conscientiousness,Organization,C1,5.1801263609546275
2019-09-16 17:14,3,conscientiousness,Organization,C2,4.176964158166172
2019-09-16 17:14,3,conscientiousness,Organization,C3,1.8137403479839962
2019-09-16 17:14,3,conscientiousness,Organization,C4,1.290659432696574
2019-09-16 17:14,3,conscientiousness,Productiveness,C5,5.607022281461374
2019-09-16 17:14,3,conscientiousness,Productiveness,C6,4.157082475984394
2019-09-16 17:14,3,conscientiousness,Productiveness,C7,1.5154012895056799
2019-09-16 17:14,3,conscientiousness,Productiveness,C8,2
2019-09-16 17:14,3,conscientiousness,Responsibility,C10,4
2019-09-16 17:14,3,conscientiousness,Responsibility,C11,0.4738336901998421
2019-09-16 17:14,3,conscientiousness,Responsibility,C12,2.969138406189968
2019-09-16 17:14,3,conscientiousness,Responsibility,C9,4.011652496780957
2019-09-16 17:14,3,extraversion,Assertiveness,E5,3.844697179397535
2019-09-16 17:14,3,extraversion,Assertiveness,E6,3.6041303379321485
2019-09-16 17:14,3,extraversion,Assertiveness,E7,3
2019-09-16 17:14,3,extraversion,Assertiveness,E8,2.8715789529833207
2019-09-16 17:14,3,extraversion,Energy.Level,E10,3.327302885925274
2019-09-16 17:14,3,extraversion,Energy.Level,E11,3
2019-09-16 17:14,3,extraversion,Energy.Level,E12,0.9884782796174312
2019-09-16 17:14,3,extraversion,Energy.Level,E9,4.404700154313642
2019-09-16 17:14,3,extraversion,Sociability,E1,4.778045202296877
2019-09-16 17:14,3,extraversion,Sociability,E2,2.7595896598292726
2019-09-16 17:14,3,extraversion,Sociability,E3,3.731504807572434
2019-09-16 17:14,3,extraversion,Sociability,E4,2.4403506583251033
2019-09-16 17:14,3,neuroticism,Anxiety,N1,3
2019-09-16 17:14,3,neuroticism,Anxiety,N2,4
2019-09-16 17:14,3,neuroticism,Anxiety,N3,4.100144140478778
2019-09-16 17:14,3,neuroticism,Anxiety,N4,2.015230874185797
2019-09-16 17:14,3,neuroticism,Depression,N5,2
2019-09-16 17:14,3,neuroticism,Depression,N6,1.6168290628844062
2019-09-16 17:14,3,neuroticism,Depression,N7,5.347688807353881
2019-09-16 17:14,3,neuroticism,Depression,N8,2.5827205120578713
2019-09-16 17:14,3,neuroticism,Emotional.Volatility,N10,2
2019-09-16 17:14,3,neuroticism,Emotional.Volatility,N11,3.0869135203165015
2019-09-16 17:14,3,neuroticism,Emotional.Volatility,N12,3.15765697981963
2019-09-16 17:14,3,neuroticism,Emotional.Volatility,N9,2.624679479667682
2019-09-16 17:14,3,openness,Aesthetic.Sensitivity,O5,4.299747694462483
2019-09-16 17:14,3,openness,Aesthetic.Sensitivity,O6,4
2019-09-16 17:14,3,openness,Aesthetic.Sensitivity,O7,3.173312676105906
2019-09-16 17:14,3,openness,Aesthetic.Sensitivity,O8,4.151209900660489
2019-09-16 17:14,3,openness,Creative.Imagination,O10,4.858228916938176
2019-09-16 17:14,3,openness,Creative.Imagination,O11,0.45973978932770665
2019-09-16 17:14,3,openness,Creative.Imagination,O12,2.0610304530654884
2019-09-16 17:14,3,openness,Creative.Imagination,O9,4.6752769413175335
2019-09-16 17:14,3,openness,Intellectual.Curiosity,O1,4.558160845903925
2019-09-16 17:14,3,openness,Intellectual.Curiosity,O2,6.4421567496411445
2019-09-16 17:14,3,openness,Intellectual.Curiosity,O3,3
2019-09-16 17:14,3,openness,Intellectual.Curiosity,O4,2.783914636043718
2019-09-16 20:01,4,agreeableness,Compassion,A1,2.5058398982848593
2019-09-16 20:01,4,agreeableness,Compassion,A2,1.5736453422487424
2019-09-16 20:01,4,agreeableness,Compassion,A3,1.9535404863093349
2019-09-16 20:01,4,agreeableness,Compassion,A4,2.123210570609956
2019-09-16 20:01,4,agreeableness,Respectfulness,A5,3.2994080293220334
2019-09-16 20:01,4,agreeableness,Respectfulness,A6,3.585436203877298
2019-09-16 20:01,4,agreeableness,Respectfulness,A7,1
2019-09-16 20:01,4,agreeableness,Respectfulness,A8,1.277619139192024
2019-09-16 20:01,4,agreeableness,Trust,A10,2.295714493764878
2019-09-16 20:01,4,agreeableness,Trust,A11,2.5782712580776144
2019-09-16 20:01,4,agreeableness,Trust,A12,2
2019-09-16 20:01,4,agreeableness,Trust,A9,2.430604704366027
2019-09-16 20:01,4,conscientiousness,Organization,C1,1.6934206564467105
2019-09-16 20:01,4,conscientiousness,Organization,C2,2.313929092502529
2019-09-16 20:01,4,conscientiousness,Organization,C3,2.6687878059747936
2019-09-16 20:01,4,conscientiousness,Organization,C4,2.3288069301694945
2019-09-16 20:01,4,conscientiousness,Productiveness,C5,1.5983238162137086
2019-09-16 20:01,4,conscientiousness,Productiveness,C6,1.5755836430790127
2019-09-16 20:01,4,conscientiousness,Productiveness,C7,2.8503021516125107
2019-09-16 20:01,4,conscientiousness,Productiveness,C8,4
2019-09-16 20:01,4,conscientiousness,Responsibility,C10,3
2019-09-16 20:01,4,conscientiousness,Responsibility,C11,2.444117631764022
2019-09-16 20:01,4,conscientiousness,Responsibility,C12,1.5610358092785244
2019-09-16 20:01,4,conscientiousness,Responsibility,C9,2.4962996066423613
2019-09-16 20:01,4,extraversion,Assertiveness,E5,1.215908289474878
2019-09-16 20:01,4,extraversion,Assertiveness,E6,2
2019-09-16 20:01,4,extraversion,Assertiveness,E7,2.7690477258576673
2019-09-16 20:01,4,extraversion,Assertiveness,E8,4.592879327499011
2019-09-16 20:01,4,extraversion,Energy.Level,E10,1.7040349356140576
2019-09-16 20:01,4,extraversion,Energy.Level,E11,2.7651225765296403
2019-09-16 20:01,4,extraversion,Energy.Level,E12,4.804310425393567
2019-09-16 20:01,4,extraversion,Energy.Level,E9,2.615788734873889
2019-09-16 20:01,4,extraversion,Sociability,E1,2
2019-09-16 20:01,4,extraversion,Sociability,E2,1.2015852349656633
2019-09-16 20:01,4,extraversion,Sociability,E3,4.818363450332405
2019-09-16 20:01,4,extraversion,Sociability,E4,4.068277084873338
2019-09-16 20:01,4,neuroticism,Anxiety,N1,4
2019-09-16 20:01,4,neuroticism,Anxiety,N2,3
2019-09-16 20:01,4,neuroticism,Anxiety,N3,1.479545408711972
2019-09-16 20:01,4,neuroticism,Anxiety,N4,1.488453507076181
2019-09-16 20:01,4,neuroticism,Depression,N5,3
2019-09-16 20:01,4,neuroticism,Depression,N6,2
2019-09-16 20:01,4,neuroticism,Depression,N7,2.612404379100846
2019-09-16 20:01,4,neuroticism,Depression,N8,3.588537201354121
2019-09-16 20:01,4,neuroticism,Emotional.Volatility,N10,0.8392038602619227
2019-09-16 20:01,4,neuroticism,Emotional.Volatility,N11,2.562044779329768
2019-09-16 20:01,4,neuroticism,Emotional.Volatility,N12,3.5510255711689624
2019-09-16 20:01,4,neuroticism,Emotional.Volatility,N9,1.525145671461665
2019-09-16 20:01,4,openness,Aesthetic.Sensitivity,O5,1.018062970231719
2019-09-16 20:01,4,openness,Aesthetic.Sensitivity,O6,3.4087573840918566
2019-09-16 20:01,4,openness,Aesthetic.Sensitivity,O7,2.7625347178738813
2019-09-16 20:01,4,openness,Aesthetic.Sensitivity,O8,3.682931755196577
2019-09-16 20:01,4,openness,Creative.Imagination,O10,1.192385726483262
2019-09-16 20:01,4,openness,Creative.Imagination,O11,4
2019-09-16 20:01,4,openness,Creative.Imagination,O12,3
2019-09-16 20:01,4,openness,Creative.Imagination,O9,2.071367311428298
2019-09-16 20:01,4,openness,Intellectual.Curiosity,O1,2.334435616165206
2019-09-16 20:01,4,openness,Intellectual.Curiosity,O2,1.0302642128537247
2019-09-16 20:01,4,openness,Intellectual.Curiosity,O3,4.185855098104549
2019-09-16 20:01,4,openness,Intellectual.Curiosity,O4,2.8950042534623743
2019-09-17 0:00,5,agreeableness,Compassion,A1,NA
2019-09-17 0:00,5,agreeableness,Compassion,A2,NA
2019-09-17 0:00,5,agreeableness,Compassion,A3,NA
2019-09-17 0:00,5,agreeableness,Compassion,A4,NA
2019-09-17 0:00,5,agreeableness,Respectfulness,A5,NA
2019-09-17 0:00,5,agreeableness,Respectfulness,A6,NA
2019-09-17 0:00,5,agreeableness,Respectfulness,A7,NA
2019-09-17 0:00,5,agreeableness,Respectfulness,A8,NA
2019-09-17 0:00,5,agreeableness,Trust,A10,NA
2019-09-17 0:00,5,agreeableness,Trust,A11,NA
2019-09-17 0:00,5,agreeableness,Trust,A12,NA
2019-09-17 0:00,5,agreeableness,Trust,A9,NA
