Full_Date,all_beeps,Trait,Facet,Item,value
2018-11-12 9:26,1,agreeableness,Compassion,A1,3.423150526891273
2018-11-12 9:26,1,agreeableness,Compassion,A2,3.135222083107139
2018-11-12 9:26,1,agreeableness,Compassion,A3,2.757900246801765
2018-11-12 9:26,1,agreeableness,Compassion,A4,2.2723213390412287
2018-11-12 9:26,1,agreeableness,Respectfulness,A5,3.5988731295096272
2018-11-12 9:26,1,agreeableness,Respectfulness,A6,3.3356547174476456
2018-11-12 9:26,1,agreeableness,Respectfulness,A7,1
2018-11-12 9:26,1,agreeableness,Respectfulness,A8,1.0215718097852537
2018-11-12 9:26,1,agreeableness,Trust,A10,3.5363527385344296
2018-11-12 9:26,1,agreeableness,Trust,A11,1.3979972565912875
2018-11-12 9:26,1,agreeableness,Trust,A12,1.6512937147573046
2018-11-12 9:26,1,agreeableness,Trust,A9,4
2018-11-12 9:26,1,conscientiousness,Organization,C1,3.9311486168115946
2018-11-12 9:26,1,conscientiousness,Organization,C2,2.994593262920579
2018-11-12 9:26,1,conscientiousness,Organization,C3,0.8265332298215666
2018-11-12 9:26,1,conscientiousness,Organization,C4,1
2018-11-12 9:26,1,conscientiousness,Productiveness,C5,2.2907686790894055
2018-11-12 9:26,1,conscientiousness,Productiveness,C6,3.8602492918147147
2018-11-12 9:26,1,conscientiousness,Productiveness,C7,1.2931406392544955
2018-11-12 9:26,1,conscientiousness,Productiveness,C8,4
2018-11-12 9:26,1,conscientiousness,Responsibility,C10,4.472226579581559
2018-11-12 9:26,1,conscientiousness,Responsibility,C11,1.9651813914121168
2018-11-12 9:26,1,conscientiousness,Responsibility,C12,1.3330361695421056
2018-11-12 9:26,1,conscientiousness,Responsibility,C9,4.144782136129702
2018-11-12 9:26,1,extraversion,Assertiveness,E5,2.8565423036620916
2018-11-12 9:26,1,extraversion,Assertiveness,E6,2.0326030373142494
2018-11-12 9:26,1,extraversion,Assertiveness,E7,2.434332549221287
2018-11-12 9:26,1,extraversion,Assertiveness,E8,3.4285085593111138
2018-11-12 9:26,1,extraversion,Energy.Level,E10,3.516946798208693
2018-11-12 9:26,1,extraversion,Energy.Level,E11,3.967389481547144
2018-11-12 9:26,1,extraversion,Energy.Level,E12,1.9351207736108262
2018-11-12 9:26,1,extraversion,Energy.Level,E9,4.561361070449484
2018-11-12 9:26,1,extraversion,Sociability,E1,4
2018-11-12 9:26,1,extraversion,Sociability,E2,1.8116635587295893
2018-11-12 9:26,1,extraversion,Sociability,E3,4
2018-11-12 9:26,1,extraversion,Sociability,E4,3.3524957270667626
2018-11-12 9:26,1,neuroticism,Anxiety,N1,2
2018-11-12 9:26,1,neuroticism,Anxiety,N2,1
2018-11-12 9:26,1,neuroticism,Anxiety,N3,2.4813565691710986
2018-11-12 9:26,1,neuroticism,Anxiety,N4,6.3185085170966655
2018-11-12 9:26,1,neuroticism,Depression,N5,1
2018-11-12 9:26,1,neuroticism,Depression,N6,1.1952553730529576
2018-11-12 9:26,1,neuroticism,Depression,N7,3.5432353249279833
2018-11-12 9:26,1,neuroticism,Depression,N8,5.255171056550278
2018-11-12 9:26,1,neuroticism,Emotional.Volatility,N10,1.6633588918380497
2018-11-12 9:26,1,neuroticism,Emotional.Volatility,N11,3.985612316915113
2018-11-12 9:26,1,neuroticism,Emotional.Volatility,N12,4
2018-11-12 9:26,1,neuroticism,Emotional.Volatility,N9,1.720877250652586
2018-11-12 9:26,1,openness,Aesthetic.Sensitivity,O5,2.7464504403883128
2018-11-12 9:26,1,openness,Aesthetic.Sensitivity,O6,3.1666663936543884
2018-11-12 9:26,1,openness,Aesthetic.Sensitivity,O7,4
2018-11-12 9:26,1,openness,Aesthetic.Sensitivity,O8,3.571708288197173
2018-11-12 9:26,1,openness,Creative.Imagination,O10,3.2807826228427732
2018-11-12 9:26,1,openness,Creative.Imagination,O11,4.294664016703363
2018-11-12 9:26,1,openness,Creative.Imagination,O12,3.8969389795552285
2018-11-12 9:26,1,openness,Creative.Imagination,O9,4.091829583154026
2018-11-12 9:26,1,openness,Intellectual.Curiosity,O1,2
2018-11-12 9:26,1,openness,Intellectual.Curiosity,O2,3.205776566711246
2018-11-12 9:26,1,openness,Intellectual.Curiosity,O3,3.104728688072397
2018-11-12 9:26,1,openness,Intellectual.Curiosity,O4,5.110048576236949
2018-11-12 13:03,2,agreeableness,Compassion,A1,4.437287352751398
2018-11-12 13:03,2,agreeableness,Compassion,A2,3.778048500823895
2018-11-12 13:03,2,agreeableness,Compassion,A3,2.2966479607348704
2018-11-12 13:03,2,agreeableness,Compassion,A4,2
2018-11-12 13:03,2,agreeableness,Respectfulness,A5,3.9317281291081216
2018-11-12 13:03,2,agreeableness,Respectfulness,A6,3.8727939162236145
2018-11-12 13:03,2,agreeableness,Respectfulness,A7,1.5763118053755643
2018-11-12 13:03,2,agreeableness,Respectfulness,A8,3.018612352792937
2018-11-12 13:03,2,agreeableness,Trust,A10,5.002052845820785
2018-11-12 13:03,2,agreeableness,Trust,A11,1.2621719413711323
2018-11-12 13:03,2,agreeableness,Trust,A12,1
