Full_Date,all_beeps,Trait,Facet,value
2019-11-18 11:40,1,agreeableness,Compassion,NA
2019-11-18 11:40,1,agreeableness,Respectfulness,4
2019-11-18 11:40,1,agreeableness,Trust,3
2019-11-18 11:40,1,conscientiousness,Organization,5
2019-11-18 11:40,1,conscientiousness,Productiveness,NA
2019-11-18 11:40,1,conscientiousness,Responsibility,4
2019-11-18 11:40,1,extraversion,Assertiveness,NA
2019-11-18 11:40,1,extraversion,Energy Level,NA
2019-11-18 11:40,1,extraversion,Sociability,5
2019-11-18 11:40,1,neuroticism,Anxiety,4
2019-11-18 11:40,1,neuroticism,Depression,2.5
2019-11-18 11:40,1,neuroticism,Emotional Volatility,3
2019-11-18 11:40,1,openness,Aesthetic Sensitivity,3
2019-11-18 11:40,1,openness,Creative Imagination,NA
2019-11-18 11:40,1,openness,Intellectual Curiosity,NA
2019-11-18 15:00,2,agreeableness,Compassion,NA
2019-11-18 15:00,2,agreeableness,Respectfulness,NA
2019-11-18 15:00,2,agreeableness,Trust,NA
2019-11-18 15:00,2,conscientiousness,Organization,NA
2019-11-18 15:00,2,conscientiousness,Productiveness,NA
2019-11-18 15:00,2,conscientiousness,Responsibility,NA
2019-11-18 15:00,2,extraversion,Assertiveness,NA
2019-11-18 15:00,2,extraversion,Energy Level,NA
2019-11-18 15:00,2,extraversion,Sociability,NA
2019-11-18 15:00,2,neuroticism,Anxiety,NA
2019-11-18 15:00,2,neuroticism,Depression,NA
2019-11-18 15:00,2,neuroticism,Emotional Volatility,NA
2019-11-18 15:00,2,openness,Aesthetic Sensitivity,NA
2019-11-18 15:00,2,openness,Creative Imagination,NA
2019-11-18 15:00,2,openness,Intellectual Curiosity,NA
2019-11-18 19:33,3,agreeableness,Compassion,3
2019-11-18 19:33,3,agreeableness,Respectfulness,NA
2019-11-18 19:33,3,agreeableness,Trust,2
2019-11-18 19:33,3,conscientiousness,Organization,NA
2019-11-18 19:33,3,conscientiousness,Productiveness,NA
2019-11-18 19:33,3,conscientiousness,Responsibility,4.5
2019-11-18 19:33,3,extraversion,Assertiveness,NA
2019-11-18 19:33,3,extraversion,Energy Level,3.5
2019-11-18 19:33,3,extraversion,Sociability,NA
2019-11-18 19:33,3,neuroticism,Anxiety,3
2019-11-18 19:33,3,neuroticism,Depression,2.5
2019-11-18 19:33,3,neuroticism,Emotional Volatility,4
2019-11-18 19:33,3,openness,Aesthetic Sensitivity,3
2019-11-18 19:33,3,openness,Creative Imagination,4
2019-11-18 19:33,3,openness,Intellectual Curiosity,NA
2019-11-18 23:42,4,agreeableness,Compassion,4
2019-11-18 23:42,4,agreeableness,Respectfulness,NA
2019-11-18 23:42,4,agreeableness,Trust,3
2019-11-18 23:42,4,conscientiousness,Organization,4
2019-11-18 23:42,4,conscientiousness,Productiveness,4
2019-11-18 23:42,4,conscientiousness,Responsibility,NA
2019-11-18 23:42,4,extraversion,Assertiveness,3
2019-11-18 23:42,4,extraversion,Energy Level,NA
2019-11-18 23:42,4,extraversion,Sociability,3
2019-11-18 23:42,4,neuroticism,Anxiety,3.5
2019-11-18 23:42,4,neuroticism,Depression,3
2019-11-18 23:42,4,neuroticism,Emotional Volatility,4
