Full_Date,all_beeps,Trait,Facet,value
2019-11-18 10:26,1,agreeableness,Compassion,5
2019-11-18 10:26,1,agreeableness,Respectfulness,NA
2019-11-18 10:26,1,agreeableness,Trust,3
2019-11-18 10:26,1,conscientiousness,Organization,NA
2019-11-18 10:26,1,conscientiousness,Productiveness,4
2019-11-18 10:26,1,conscientiousness,Responsibility,4
2019-11-18 10:26,1,extraversion,Assertiveness,4
2019-11-18 10:26,1,extraversion,Energy Level,NA
2019-11-18 10:26,1,extraversion,Sociability,2
2019-11-18 10:26,1,neuroticism,Anxiety,4
2019-11-18 10:26,1,neuroticism,Depression,2
2019-11-18 10:26,1,neuroticism,Emotional Volatility,3
2019-11-18 10:26,1,openness,Aesthetic Sensitivity,NA
2019-11-18 10:26,1,openness,Creative Imagination,4
2019-11-18 10:26,1,openness,Intellectual Curiosity,4
2019-11-18 14:02,2,agreeableness,Compassion,3
2019-11-18 14:02,2,agreeableness,Respectfulness,3
2019-11-18 14:02,2,agreeableness,Trust,NA
2019-11-18 14:02,2,conscientiousness,Organization,4
2019-11-18 14:02,2,conscientiousness,Productiveness,4
2019-11-18 14:02,2,conscientiousness,Responsibility,NA
2019-11-18 14:02,2,extraversion,Assertiveness,NA
2019-11-18 14:02,2,extraversion,Energy Level,NA
2019-11-18 14:02,2,extraversion,Sociability,1.5
2019-11-18 14:02,2,neuroticism,Anxiety,5
2019-11-18 14:02,2,neuroticism,Depression,3
2019-11-18 14:02,2,neuroticism,Emotional Volatility,3
2019-11-18 14:02,2,openness,Aesthetic Sensitivity,NA
2019-11-18 14:02,2,openness,Creative Imagination,NA
2019-11-18 14:02,2,openness,Intellectual Curiosity,4
2019-11-18 18:26,3,agreeableness,Compassion,NA
2019-11-18 18:26,3,agreeableness,Respectfulness,5
2019-11-18 18:26,3,agreeableness,Trust,3
2019-11-18 18:26,3,conscientiousness,Organization,2
2019-11-18 18:26,3,conscientiousness,Productiveness,5
2019-11-18 18:26,3,conscientiousness,Responsibility,NA
2019-11-18 18:26,3,extraversion,Assertiveness,NA
2019-11-18 18:26,3,extraversion,Energy Level,3
2019-11-18 18:26,3,extraversion,Sociability,4
2019-11-18 18:26,3,neuroticism,Anxiety,2
2019-11-18 18:26,3,neuroticism,Depression,1.5
2019-11-18 18:26,3,neuroticism,Emotional Volatility,2
2019-11-18 18:26,3,openness,Aesthetic Sensitivity,NA
2019-11-18 18:26,3,openness,Creative Imagination,4
