Full_Date,all_beeps,Trait,Facet,value
2019-09-30 11:03,1,agreeableness,Compassion,NA
2019-09-30 11:03,1,agreeableness,Respectfulness,5
2019-09-30 11:03,1,agreeableness,Trust,NA
2019-09-30 11:03,1,conscientiousness,Organization,3
2019-09-30 11:03,1,conscientiousness,Productiveness,5
2019-09-30 11:03,1,conscientiousness,Responsibility,NA
2019-09-30 11:03,1,extraversion,Assertiveness,5
2019-09-30 11:03,1,extraversion,Energy Level,NA
2019-09-30 11:03,1,extraversion,Sociability,2
2019-09-30 11:03,1,neuroticism,Anxiety,2
2019-09-30 11:03,1,neuroticism,Depression,2.5
2019-09-30 11:03,1,neuroticism,Emotional Volatility,2
2019-09-30 11:03,1,openness,Aesthetic Sensitivity,NA
2019-09-30 11:03,1,openness,Creative Imagination,1
2019-09-30 11:03,1,openness,Intellectual Curiosity,5
2019-09-30 12:05,2,agreeableness,Compassion,NA
2019-09-30 12:05,2,agreeableness,Respectfulness,3
2019-09-30 12:05,2,agreeableness,Trust,3
2019-09-30 12:05,2,conscientiousness,Organization,NA
2019-09-30 12:05,2,conscientiousness,Productiveness,4.5
2019-09-30 12:05,2,conscientiousness,Responsibility,NA
2019-09-30 12:05,2,extraversion,Assertiveness,4
2019-09-30 12:05,2,extraversion,Energy Level,NA
2019-09-30 12:05,2,extraversion,Sociability,2
2019-09-30 12:05,2,neuroticism,Anxiety,1
2019-09-30 12:05,2,neuroticism,Depression,1.5
2019-09-30 12:05,2,neuroticism,Emotional Volatility,2
2019-09-30 12:05,2,openness,Aesthetic Sensitivity,NA
2019-09-30 12:05,2,openness,Creative Imagination,1
2019-09-30 12:05,2,openness,Intellectual Curiosity,3
2019-09-30 16:00,3,agreeableness,Compassion,NA
2019-09-30 16:00,3,agreeableness,Respectfulness,NA
2019-09-30 16:00,3,agreeableness,Trust,NA
2019-09-30 16:00,3,conscientiousness,Organization,NA
2019-09-30 16:00,3,conscientiousness,Productiveness,NA
2019-09-30 16:00,3,conscientiousness,Responsibility,NA
2019-09-30 16:00,3,extraversion,Assertiveness,NA
2019-09-30 16:00,3,extraversion,Energy Level,NA
2019-09-30 16:00,3,extraversion,Sociability,NA
2019-09-30 16:00,3,neuroticism,Anxiety,NA
2019-09-30 16:00,3,neuroticism,Depression,NA
2019-09-30 16:00,3,neuroticism,Emotional Volatility,NA
2019-09-30 16:00,3,openness,Aesthetic Sensitivity,NA
2019-09-30 16:00,3,openness,Creative Imagination,NA
2019-09-30 16:00,3,openness,Intellectual Curiosity,NA
2019-09-30 20:11,4,agreeableness,Compassion,4
2019-09-30 20:11,4,agreeableness,Respectfulness,NA
2019-09-30 20:11,4,agreeableness,Trust,4
2019-09-30 20:11,4,conscientiousness,Organization,NA
2019-09-30 20:11,4,conscientiousness,Productiveness,4.5
2019-09-30 20:11,4,conscientiousness,Responsibility,NA
2019-09-30 20:11,4,extraversion,Assertiveness,3
2019-09-30 20:11,4,extraversion,Energy Level,3
2019-09-30 20:11,4,extraversion,Sociability,NA
2019-09-30 20:11,4,neuroticism,Anxiety,1.5
2019-09-30 20:11,4,neuroticism,Depression,1
2019-09-30 20:11,4,neuroticism,Emotional Volatility,1
2019-09-30 20:11,4,openness,Aesthetic Sensitivity,4
2019-09-30 20:11,4,openness,Creative Imagination,NA
2019-09-30 20:11,4,openness,Intellectual Curiosity,5
2019-10-01 0:00,5,agreeableness,Compassion,NA
2019-10-01 0:00,5,agreeableness,Respectfulness,NA
2019-10-01 0:00,5,agreeableness,Trust,NA
2019-10-01 0:00,5,conscientiousness,Organization,NA
2019-10-01 0:00,5,conscientiousness,Productiveness,NA
