Full_Date,all_beeps,Trait,Facet,value
2019-09-30 11:02,1,agreeableness,Compassion,NA
2019-09-30 11:02,1,agreeableness,Respectfulness,4
2019-09-30 11:02,1,agreeableness,Trust,NA
2019-09-30 11:02,1,conscientiousness,Organization,NA
2019-09-30 11:02,1,conscientiousness,Productiveness,2
2019-09-30 11:02,1,conscientiousness,Responsibility,3
2019-09-30 11:02,1,extraversion,Assertiveness,NA
2019-09-30 11:02,1,extraversion,Energy Level,4
2019-09-30 11:02,1,extraversion,Sociability,3
2019-09-30 11:02,1,neuroticism,Anxiety,2
2019-09-30 11:02,1,neuroticism,Depression,1.5
2019-09-30 11:02,1,neuroticism,Emotional Volatility,2
2019-09-30 11:02,1,openness,Aesthetic Sensitivity,2
2019-09-30 11:02,1,openness,Creative Imagination,3
2019-09-30 11:02,1,openness,Intellectual Curiosity,NA
2019-09-30 12:00,2,agreeableness,Compassion,NA
2019-09-30 12:00,2,agreeableness,Respectfulness,NA
2019-09-30 12:00,2,agreeableness,Trust,NA
2019-09-30 12:00,2,conscientiousness,Organization,NA
2019-09-30 12:00,2,conscientiousness,Productiveness,NA
2019-09-30 12:00,2,conscientiousness,Responsibility,NA
2019-09-30 12:00,2,extraversion,Assertiveness,NA
2019-09-30 12:00,2,extraversion,Energy Level,NA
2019-09-30 12:00,2,extraversion,Sociability,NA
2019-09-30 12:00,2,neuroticism,Anxiety,NA
2019-09-30 12:00,2,neuroticism,Depression,NA
2019-09-30 12:00,2,neuroticism,Emotional Volatility,NA
2019-09-30 12:00,2,openness,Aesthetic Sensitivity,NA
2019-09-30 12:00,2,openness,Creative Imagination,NA
2019-09-30 12:00,2,openness,Intellectual Curiosity,NA
2019-09-30 16:00,3,agreeableness,Compassion,4
2019-09-30 16:00,3,agreeableness,Respectfulness,NA
2019-09-30 16:00,3,agreeableness,Trust,4
2019-09-30 16:00,3,conscientiousness,Organization,NA
2019-09-30 16:00,3,conscientiousness,Productiveness,NA
2019-09-30 16:00,3,conscientiousness,Responsibility,4
2019-09-30 16:00,3,extraversion,Assertiveness,3
2019-09-30 16:00,3,extraversion,Energy Level,NA
2019-09-30 16:00,3,extraversion,Sociability,4
2019-09-30 16:00,3,neuroticism,Anxiety,3
2019-09-30 16:00,3,neuroticism,Depression,2
2019-09-30 16:00,3,neuroticism,Emotional Volatility,NA
2019-09-30 16:00,3,openness,Aesthetic Sensitivity,4
2019-09-30 16:00,3,openness,Creative Imagination,3
2019-09-30 16:00,3,openness,Intellectual Curiosity,NA
2019-09-30 17:04,4,agreeableness,Compassion,4
2019-09-30 17:04,4,agreeableness,Respectfulness,4
2019-09-30 17:04,4,agreeableness,Trust,NA
2019-09-30 17:04,4,conscientiousness,Organization,NA
2019-09-30 17:04,4,conscientiousness,Productiveness,4
2019-09-30 17:04,4,conscientiousness,Responsibility,4
2019-09-30 17:04,4,extraversion,Assertiveness,NA
2019-09-30 17:04,4,extraversion,Energy Level,4
2019-09-30 17:04,4,extraversion,Sociability,3
2019-09-30 17:04,4,neuroticism,Anxiety,2
2019-09-30 17:04,4,neuroticism,Depression,2
2019-09-30 17:04,4,neuroticism,Emotional Volatility,NA
