Full_Date,all_beeps,Trait,Facet,value
2018-10-30 9:00,1,agreeableness,Compassion,NA
2018-10-30 9:00,1,agreeableness,Respectfulness,NA
2018-10-30 9:00,1,agreeableness,Trust,NA
2018-10-30 9:00,1,conscientiousness,Organization,NA
2018-10-30 9:00,1,conscientiousness,Productiveness,NA
2018-10-30 9:00,1,conscientiousness,Responsibility,NA
2018-10-30 9:00,1,extraversion,Assertiveness,NA
2018-10-30 9:00,1,extraversion,Energy Level,NA
2018-10-30 9:00,1,extraversion,Sociability,NA
2018-10-30 9:00,1,neuroticism,Anxiety,NA
2018-10-30 9:00,1,neuroticism,Depression,NA
2018-10-30 9:00,1,neuroticism,Emotional Volatility,NA
2018-10-30 9:00,1,openness,Aesthetic Sensitivity,NA
2018-10-30 9:00,1,openness,Creative Imagination,NA
2018-10-30 9:00,1,openness,Intellectual Curiosity,NA
2018-10-30 13:00,2,agreeableness,Compassion,NA
2018-10-30 13:00,2,agreeableness,Respectfulness,NA
2018-10-30 13:00,2,agreeableness,Trust,NA
2018-10-30 13:00,2,conscientiousness,Organization,NA
2018-10-30 13:00,2,conscientiousness,Productiveness,NA
2018-10-30 13:00,2,conscientiousness,Responsibility,NA
2018-10-30 13:00,2,extraversion,Assertiveness,NA
2018-10-30 13:00,2,extraversion,Energy Level,NA
2018-10-30 13:00,2,extraversion,Sociability,NA
2018-10-30 13:00,2,neuroticism,Anxiety,NA
2018-10-30 13:00,2,neuroticism,Depression,NA
2018-10-30 13:00,2,neuroticism,Emotional Volatility,NA
2018-10-30 13:00,2,openness,Aesthetic Sensitivity,NA
2018-10-30 13:00,2,openness,Creative Imagination,NA
2018-10-30 13:00,2,openness,Intellectual Curiosity,NA
2018-10-30 17:58,3,agreeableness,Compassion,4
2018-10-30 17:58,3,agreeableness,Respectfulness,NA
2018-10-30 17:58,3,agreeableness,Trust,3
2018-10-30 17:58,3,conscientiousness,Organization,NA
2018-10-30 17:58,3,conscientiousness,Productiveness,3
2018-10-30 17:58,3,conscientiousness,Responsibility,NA
2018-10-30 17:58,3,extraversion,Assertiveness,NA
2018-10-30 17:58,3,extraversion,Energy Level,NA
2018-10-30 17:58,3,extraversion,Sociability,2
2018-10-30 17:58,3,neuroticism,Anxiety,1.5
2018-10-30 17:58,3,neuroticism,Depression,2.5
2018-10-30 17:58,3,neuroticism,Emotional Volatility,NA
2018-10-30 17:58,3,openness,Aesthetic Sensitivity,3
2018-10-30 17:58,3,openness,Creative Imagination,NA
2018-10-30 17:58,3,openness,Intellectual Curiosity,5
2018-10-30 21:05,4,agreeableness,Compassion,4
2018-10-30 21:05,4,agreeableness,Respectfulness,5
2018-10-30 21:05,4,agreeableness,Trust,NA
2018-10-30 21:05,4,conscientiousness,Organization,5
2018-10-30 21:05,4,conscientiousness,Productiveness,4
2018-10-30 21:05,4,conscientiousness,Responsibility,NA
2018-10-30 21:05,4,extraversion,Assertiveness,NA
2018-10-30 21:05,4,extraversion,Energy Level,4
2018-10-30 21:05,4,extraversion,Sociability,NA
2018-10-30 21:05,4,neuroticism,Anxiety,3.5
2018-10-30 21:05,4,neuroticism,Depression,1.5
2018-10-30 21:05,4,neuroticism,Emotional Volatility,NA
2018-10-30 21:05,4,openness,Aesthetic Sensitivity,NA
2018-10-30 21:05,4,openness,Creative Imagination,3.5
2018-10-30 21:05,4,openness,Intellectual Curiosity,NA
2018-10-31 1:00,5,agreeableness,Compassion,NA
2018-10-31 1:00,5,agreeableness,Respectfulness,NA
2018-10-31 1:00,5,agreeableness,Trust,NA
2018-10-31 1:00,5,conscientiousness,Organization,NA
2018-10-31 1:00,5,conscientiousness,Productiveness,NA
2018-10-31 1:00,5,conscientiousness,Responsibility,NA
2018-10-31 1:00,5,extraversion,Assertiveness,NA
2018-10-31 1:00,5,extraversion,Energy Level,NA
2018-10-31 1:00,5,extraversion,Sociability,NA
2018-10-31 1:00,5,neuroticism,Anxiety,NA
2018-10-31 1:00,5,neuroticism,Depression,NA
2018-10-31 1:00,5,neuroticism,Emotional Volatility,NA
2018-10-31 1:00,5,openness,Aesthetic Sensitivity,NA
2018-10-31 1:00,5,openness,Creative Imagination,NA
2018-10-31 1:00,5,openness,Intellectual Curiosity,NA
2018-10-31 1:11,6,agreeableness,Compassion,NA
2018-10-31 1:11,6,agreeableness,Respectfulness,3.6666666666666665
2018-10-31 1:11,6,agreeableness,Trust,NA
2018-10-31 1:11,6,conscientiousness,Organization,5
2018-10-31 1:11,6,conscientiousness,Productiveness,NA
2018-10-31 1:11,6,conscientiousness,Responsibility,4
2018-10-31 1:11,6,extraversion,Assertiveness,4
2018-10-31 1:11,6,extraversion,Energy Level,NA
2018-10-31 1:11,6,extraversion,Sociability,4
2018-10-31 1:11,6,neuroticism,Anxiety,2
2018-10-31 1:11,6,neuroticism,Depression,2
2018-10-31 1:11,6,neuroticism,Emotional Volatility,2
2018-10-31 1:11,6,openness,Aesthetic Sensitivity,NA
2018-10-31 1:11,6,openness,Creative Imagination,5
2018-10-31 1:11,6,openness,Intellectual Curiosity,4
2018-10-31 5:00,7,agreeableness,Compassion,NA
2018-10-31 5:00,7,agreeableness,Respectfulness,NA
2018-10-31 5:00,7,agreeableness,Trust,NA
2018-10-31 5:00,7,conscientiousness,Organization,NA
2018-10-31 5:00,7,conscientiousness,Productiveness,NA
2018-10-31 5:00,7,conscientiousness,Responsibility,NA
2018-10-31 5:00,7,extraversion,Assertiveness,NA
2018-10-31 5:00,7,extraversion,Energy Level,NA
2018-10-31 5:00,7,extraversion,Sociability,NA
2018-10-31 5:00,7,neuroticism,Anxiety,NA
2018-10-31 5:00,7,neuroticism,Depression,NA
2018-10-31 5:00,7,neuroticism,Emotional Volatility,NA
2018-10-31 5:00,7,openness,Aesthetic Sensitivity,NA
2018-10-31 5:00,7,openness,Creative Imagination,NA
2018-10-31 5:00,7,openness,Intellectual Curiosity,NA
2018-10-31 9:25,8,agreeableness,Compassion,4
2018-10-31 9:25,8,agreeableness,Respectfulness,5
2018-10-31 9:25,8,agreeableness,Trust,NA
2018-10-31 9:25,8,conscientiousness,Organization,3
2018-10-31 9:25,8,conscientiousness,Productiveness,2
2018-10-31 9:25,8,conscientiousness,Responsibility,NA
2018-10-31 9:25,8,extraversion,Assertiveness,4
2018-10-31 9:25,8,extraversion,Energy Level,NA
2018-10-31 9:25,8,extraversion,Sociability,4
2018-10-31 9:25,8,neuroticism,Anxiety,4
2018-10-31 9:25,8,neuroticism,Depression,2.5
2018-10-31 9:25,8,neuroticism,Emotional Volatility,1
2018-10-31 9:25,8,openness,Aesthetic Sensitivity,NA
2018-10-31 9:25,8,openness,Creative Imagination,4
2018-10-31 9:25,8,openness,Intellectual Curiosity,NA
2018-10-31 14:19,9,agreeableness,Compassion,4
2018-10-31 14:19,9,agreeableness,Respectfulness,3
2018-10-31 14:19,9,agreeableness,Trust,NA
2018-10-31 14:19,9,conscientiousness,Organization,NA
2018-10-31 14:19,9,conscientiousness,Productiveness,3.5
2018-10-31 14:19,9,conscientiousness,Responsibility,NA
2018-10-31 14:19,9,extraversion,Assertiveness,NA
2018-10-31 14:19,9,extraversion,Energy Level,4
2018-10-31 14:19,9,extraversion,Sociability,4
2018-10-31 14:19,9,neuroticism,Anxiety,3
2018-10-31 14:19,9,neuroticism,Depression,2
2018-10-31 14:19,9,neuroticism,Emotional Volatility,2
2018-10-31 14:19,9,openness,Aesthetic Sensitivity,NA
2018-10-31 14:19,9,openness,Creative Imagination,5
2018-10-31 14:19,9,openness,Intellectual Curiosity,4
2018-10-31 18:00,10,agreeableness,Compassion,NA
2018-10-31 18:00,10,agreeableness,Respectfulness,4
2018-10-31 18:00,10,agreeableness,Trust,3
2018-10-31 18:00,10,conscientiousness,Organization,NA
2018-10-31 18:00,10,conscientiousness,Productiveness,2
2018-10-31 18:00,10,conscientiousness,Responsibility,4
2018-10-31 18:00,10,extraversion,Assertiveness,NA
2018-10-31 18:00,10,extraversion,Energy Level,3.5
2018-10-31 18:00,10,extraversion,Sociability,NA
2018-10-31 18:00,10,neuroticism,Anxiety,2
2018-10-31 18:00,10,neuroticism,Depression,1.5
2018-10-31 18:00,10,neuroticism,Emotional Volatility,2
2018-10-31 18:00,10,openness,Aesthetic Sensitivity,NA
2018-10-31 18:00,10,openness,Creative Imagination,4.5
2018-10-31 18:00,10,openness,Intellectual Curiosity,NA
2018-11-01 1:00,11,agreeableness,Compassion,NA
2018-11-01 1:00,11,agreeableness,Respectfulness,NA
2018-11-01 1:00,11,agreeableness,Trust,NA
2018-11-01 1:00,11,conscientiousness,Organization,NA
2018-11-01 1:00,11,conscientiousness,Productiveness,NA
2018-11-01 1:00,11,conscientiousness,Responsibility,NA
2018-11-01 1:00,11,extraversion,Assertiveness,NA
2018-11-01 1:00,11,extraversion,Energy Level,NA
2018-11-01 1:00,11,extraversion,Sociability,NA
2018-11-01 1:00,11,neuroticism,Anxiety,NA
2018-11-01 1:00,11,neuroticism,Depression,NA
2018-11-01 1:00,11,neuroticism,Emotional Volatility,NA
2018-11-01 1:00,11,openness,Aesthetic Sensitivity,NA
2018-11-01 1:00,11,openness,Creative Imagination,NA
2018-11-01 1:00,11,openness,Intellectual Curiosity,NA
2018-11-01 1:21,12,agreeableness,Compassion,NA
2018-11-01 1:21,12,agreeableness,Respectfulness,4.333333333333333
2018-11-01 1:21,12,agreeableness,Trust,NA
2018-11-01 1:21,12,conscientiousness,Organization,3
2018-11-01 1:21,12,conscientiousness,Productiveness,NA
2018-11-01 1:21,12,conscientiousness,Responsibility,5
2018-11-01 1:21,12,extraversion,Assertiveness,5
2018-11-01 1:21,12,extraversion,Energy Level,NA
2018-11-01 1:21,12,extraversion,Sociability,4
2018-11-01 1:21,12,neuroticism,Anxiety,2
2018-11-01 1:21,12,neuroticism,Depression,2
2018-11-01 1:21,12,neuroticism,Emotional Volatility,3
2018-11-01 1:21,12,openness,Aesthetic Sensitivity,4
2018-11-01 1:21,12,openness,Creative Imagination,NA
2018-11-01 1:21,12,openness,Intellectual Curiosity,5
2018-11-01 5:00,13,agreeableness,Compassion,NA
2018-11-01 5:00,13,agreeableness,Respectfulness,NA
2018-11-01 5:00,13,agreeableness,Trust,NA
2018-11-01 5:00,13,conscientiousness,Organization,NA
2018-11-01 5:00,13,conscientiousness,Productiveness,NA
2018-11-01 5:00,13,conscientiousness,Responsibility,NA
2018-11-01 5:00,13,extraversion,Assertiveness,NA
2018-11-01 5:00,13,extraversion,Energy Level,NA
2018-11-01 5:00,13,extraversion,Sociability,NA
2018-11-01 5:00,13,neuroticism,Anxiety,NA
2018-11-01 5:00,13,neuroticism,Depression,NA
2018-11-01 5:00,13,neuroticism,Emotional Volatility,NA
2018-11-01 5:00,13,openness,Aesthetic Sensitivity,NA
2018-11-01 5:00,13,openness,Creative Imagination,NA
2018-11-01 5:00,13,openness,Intellectual Curiosity,NA
2018-11-01 9:00,14,agreeableness,Compassion,NA
2018-11-01 9:00,14,agreeableness,Respectfulness,NA
2018-11-01 9:00,14,agreeableness,Trust,NA
2018-11-01 9:00,14,conscientiousness,Organization,NA
2018-11-01 9:00,14,conscientiousness,Productiveness,NA
2018-11-01 9:00,14,conscientiousness,Responsibility,NA
2018-11-01 9:00,14,extraversion,Assertiveness,NA
2018-11-01 9:00,14,extraversion,Energy Level,NA
2018-11-01 9:00,14,extraversion,Sociability,NA
2018-11-01 9:00,14,neuroticism,Anxiety,NA
2018-11-01 9:00,14,neuroticism,Depression,NA
2018-11-01 9:00,14,neuroticism,Emotional Volatility,NA
2018-11-01 9:00,14,openness,Aesthetic Sensitivity,NA
2018-11-01 9:00,14,openness,Creative Imagination,NA
2018-11-01 9:00,14,openness,Intellectual Curiosity,NA
2018-11-01 14:42,15,agreeableness,Compassion,NA
2018-11-01 14:42,15,agreeableness,Respectfulness,3
2018-11-01 14:42,15,agreeableness,Trust,3
2018-11-01 14:42,15,conscientiousness,Organization,NA
2018-11-01 14:42,15,conscientiousness,Productiveness,2
2018-11-01 14:42,15,conscientiousness,Responsibility,2
2018-11-01 14:42,15,extraversion,Assertiveness,3
2018-11-01 14:42,15,extraversion,Energy Level,3
2018-11-01 14:42,15,extraversion,Sociability,NA
2018-11-01 14:42,15,neuroticism,Anxiety,4
2018-11-01 14:42,15,neuroticism,Depression,2
2018-11-01 14:42,15,neuroticism,Emotional Volatility,3
2018-11-01 14:42,15,openness,Aesthetic Sensitivity,5
2018-11-01 14:42,15,openness,Creative Imagination,5
2018-11-01 14:42,15,openness,Intellectual Curiosity,NA
