Full_Date,all_beeps,Trait,Facet,value
2019-09-30 10:30,1,agreeableness,Compassion,4
2019-09-30 10:30,1,agreeableness,Respectfulness,NA
2019-09-30 10:30,1,agreeableness,Trust,3
2019-09-30 10:30,1,conscientiousness,Organization,2
2019-09-30 10:30,1,conscientiousness,Productiveness,4
2019-09-30 10:30,1,conscientiousness,Responsibility,NA
2019-09-30 10:30,1,extraversion,Assertiveness,NA
2019-09-30 10:30,1,extraversion,Energy Level,1.5
2019-09-30 10:30,1,extraversion,Sociability,NA
2019-09-30 10:30,1,neuroticism,Anxiety,2.5
2019-09-30 10:30,1,neuroticism,Depression,3.5
2019-09-30 10:30,1,neuroticism,Emotional Volatility,NA
2019-09-30 10:30,1,openness,Aesthetic Sensitivity,3
2019-09-30 10:30,1,openness,Creative Imagination,4
2019-09-30 10:30,1,openness,Intellectual Curiosity,NA
2019-09-30 10:32,2,agreeableness,Compassion,3
2019-09-30 10:32,2,agreeableness,Respectfulness,3
2019-09-30 10:32,2,agreeableness,Trust,NA
2019-09-30 10:32,2,conscientiousness,Organization,2
2019-09-30 10:32,2,conscientiousness,Productiveness,4
2019-09-30 10:32,2,conscientiousness,Responsibility,NA
2019-09-30 10:32,2,extraversion,Assertiveness,NA
2019-09-30 10:32,2,extraversion,Energy Level,4
2019-09-30 10:32,2,extraversion,Sociability,4
2019-09-30 10:32,2,neuroticism,Anxiety,2
2019-09-30 10:32,2,neuroticism,Depression,2
2019-09-30 10:32,2,neuroticism,Emotional Volatility,NA
2019-09-30 10:32,2,openness,Aesthetic Sensitivity,3
2019-09-30 10:32,2,openness,Creative Imagination,3
2019-09-30 10:32,2,openness,Intellectual Curiosity,NA
2019-09-30 14:01,3,agreeableness,Compassion,3.3333333333333335
2019-09-30 14:01,3,agreeableness,Respectfulness,NA
2019-09-30 14:01,3,agreeableness,Trust,NA
2019-09-30 14:01,3,conscientiousness,Organization,NA
2019-09-30 14:01,3,conscientiousness,Productiveness,3
2019-09-30 14:01,3,conscientiousness,Responsibility,4
2019-09-30 14:01,3,extraversion,Assertiveness,NA
2019-09-30 14:01,3,extraversion,Energy Level,4
2019-09-30 14:01,3,extraversion,Sociability,3
2019-09-30 14:01,3,neuroticism,Anxiety,3.5
2019-09-30 14:01,3,neuroticism,Depression,2
2019-09-30 14:01,3,neuroticism,Emotional Volatility,3
2019-09-30 14:01,3,openness,Aesthetic Sensitivity,NA
2019-09-30 14:01,3,openness,Creative Imagination,3.5
2019-09-30 14:01,3,openness,Intellectual Curiosity,NA
2019-09-30 18:01,4,agreeableness,Compassion,NA
2019-09-30 18:01,4,agreeableness,Respectfulness,4
2019-09-30 18:01,4,agreeableness,Trust,4
2019-09-30 18:01,4,conscientiousness,Organization,NA
2019-09-30 18:01,4,conscientiousness,Productiveness,NA
2019-09-30 18:01,4,conscientiousness,Responsibility,4
2019-09-30 18:01,4,extraversion,Assertiveness,1
2019-09-30 18:01,4,extraversion,Energy Level,NA
2019-09-30 18:01,4,extraversion,Sociability,2
2019-09-30 18:01,4,neuroticism,Anxiety,2
2019-09-30 18:01,4,neuroticism,Depression,2
2019-09-30 18:01,4,neuroticism,Emotional Volatility,NA
2019-09-30 18:01,4,openness,Aesthetic Sensitivity,2
2019-09-30 18:01,4,openness,Creative Imagination,NA
2019-09-30 18:01,4,openness,Intellectual Curiosity,4
2019-09-30 22:09,5,agreeableness,Compassion,NA
2019-09-30 22:09,5,agreeableness,Respectfulness,4
2019-09-30 22:09,5,agreeableness,Trust,4
2019-09-30 22:09,5,conscientiousness,Organization,NA
2019-09-30 22:09,5,conscientiousness,Productiveness,4
2019-09-30 22:09,5,conscientiousness,Responsibility,4
2019-09-30 22:09,5,extraversion,Assertiveness,3
2019-09-30 22:09,5,extraversion,Energy Level,NA
2019-09-30 22:09,5,extraversion,Sociability,4
2019-09-30 22:09,5,neuroticism,Anxiety,3
2019-09-30 22:09,5,neuroticism,Depression,3
2019-09-30 22:09,5,neuroticism,Emotional Volatility,2
2019-09-30 22:09,5,openness,Aesthetic Sensitivity,4
2019-09-30 22:09,5,openness,Creative Imagination,4
2019-09-30 22:09,5,openness,Intellectual Curiosity,NA
2019-10-01 2:00,6,agreeableness,Compassion,NA
2019-10-01 2:00,6,agreeableness,Respectfulness,NA
2019-10-01 2:00,6,agreeableness,Trust,NA
2019-10-01 2:00,6,conscientiousness,Organization,NA
2019-10-01 2:00,6,conscientiousness,Productiveness,NA
2019-10-01 2:00,6,conscientiousness,Responsibility,NA
2019-10-01 2:00,6,extraversion,Assertiveness,NA
2019-10-01 2:00,6,extraversion,Energy Level,NA
2019-10-01 2:00,6,extraversion,Sociability,NA
2019-10-01 2:00,6,neuroticism,Anxiety,NA
2019-10-01 2:00,6,neuroticism,Depression,NA
2019-10-01 2:00,6,neuroticism,Emotional Volatility,NA
2019-10-01 2:00,6,openness,Aesthetic Sensitivity,NA
2019-10-01 2:00,6,openness,Creative Imagination,NA
2019-10-01 2:00,6,openness,Intellectual Curiosity,NA
2019-10-01 6:00,7,agreeableness,Compassion,NA
2019-10-01 6:00,7,agreeableness,Respectfulness,NA
2019-10-01 6:00,7,agreeableness,Trust,NA
2019-10-01 6:00,7,conscientiousness,Organization,NA
2019-10-01 6:00,7,conscientiousness,Productiveness,NA
2019-10-01 6:00,7,conscientiousness,Responsibility,NA
2019-10-01 6:00,7,extraversion,Assertiveness,NA
2019-10-01 6:00,7,extraversion,Energy Level,NA
2019-10-01 6:00,7,extraversion,Sociability,NA
2019-10-01 6:00,7,neuroticism,Anxiety,NA
2019-10-01 6:00,7,neuroticism,Depression,NA
2019-10-01 6:00,7,neuroticism,Emotional Volatility,NA
2019-10-01 6:00,7,openness,Aesthetic Sensitivity,NA
2019-10-01 6:00,7,openness,Creative Imagination,NA
2019-10-01 6:00,7,openness,Intellectual Curiosity,NA
2019-10-01 10:09,8,agreeableness,Compassion,4
2019-10-01 10:09,8,agreeableness,Respectfulness,4
2019-10-01 10:09,8,agreeableness,Trust,NA
2019-10-01 10:09,8,conscientiousness,Organization,NA
2019-10-01 10:09,8,conscientiousness,Productiveness,NA
2019-10-01 10:09,8,conscientiousness,Responsibility,4
2019-10-01 10:09,8,extraversion,Assertiveness,NA
2019-10-01 10:09,8,extraversion,Energy Level,4
2019-10-01 10:09,8,extraversion,Sociability,NA
2019-10-01 10:09,8,neuroticism,Anxiety,3.5
2019-10-01 10:09,8,neuroticism,Depression,2
2019-10-01 10:09,8,neuroticism,Emotional Volatility,NA
2019-10-01 10:09,8,openness,Aesthetic Sensitivity,NA
2019-10-01 10:09,8,openness,Creative Imagination,3
2019-10-01 10:09,8,openness,Intellectual Curiosity,NA
2019-10-01 14:03,9,agreeableness,Compassion,5
2019-10-01 14:03,9,agreeableness,Respectfulness,NA
2019-10-01 14:03,9,agreeableness,Trust,4
2019-10-01 14:03,9,conscientiousness,Organization,NA
2019-10-01 14:03,9,conscientiousness,Productiveness,NA
2019-10-01 14:03,9,conscientiousness,Responsibility,4
2019-10-01 14:03,9,extraversion,Assertiveness,NA
2019-10-01 14:03,9,extraversion,Energy Level,4
2019-10-01 14:03,9,extraversion,Sociability,4
2019-10-01 14:03,9,neuroticism,Anxiety,2
2019-10-01 14:03,9,neuroticism,Depression,1.6666666666666667
2019-10-01 14:03,9,neuroticism,Emotional Volatility,NA
2019-10-01 14:03,9,openness,Aesthetic Sensitivity,NA
2019-10-01 14:03,9,openness,Creative Imagination,NA
2019-10-01 14:03,9,openness,Intellectual Curiosity,3
2019-10-01 18:03,10,agreeableness,Compassion,4.333333333333333
2019-10-01 18:03,10,agreeableness,Respectfulness,NA
2019-10-01 18:03,10,agreeableness,Trust,NA
2019-10-01 18:03,10,conscientiousness,Organization,NA
2019-10-01 18:03,10,conscientiousness,Productiveness,NA
2019-10-01 18:03,10,conscientiousness,Responsibility,2.5
2019-10-01 18:03,10,extraversion,Assertiveness,NA
2019-10-01 18:03,10,extraversion,Energy Level,5
2019-10-01 18:03,10,extraversion,Sociability,4
2019-10-01 18:03,10,neuroticism,Anxiety,2
2019-10-01 18:03,10,neuroticism,Depression,2
2019-10-01 18:03,10,neuroticism,Emotional Volatility,1
2019-10-01 18:03,10,openness,Aesthetic Sensitivity,NA
2019-10-01 18:03,10,openness,Creative Imagination,3.5
2019-10-01 18:03,10,openness,Intellectual Curiosity,NA
2019-10-01 22:01,11,agreeableness,Compassion,NA
2019-10-01 22:01,11,agreeableness,Respectfulness,4
2019-10-01 22:01,11,agreeableness,Trust,3
2019-10-01 22:01,11,conscientiousness,Organization,NA
2019-10-01 22:01,11,conscientiousness,Productiveness,2
2019-10-01 22:01,11,conscientiousness,Responsibility,4
2019-10-01 22:01,11,extraversion,Assertiveness,NA
2019-10-01 22:01,11,extraversion,Energy Level,2
2019-10-01 22:01,11,extraversion,Sociability,1
2019-10-01 22:01,11,neuroticism,Anxiety,3
2019-10-01 22:01,11,neuroticism,Depression,2
2019-10-01 22:01,11,neuroticism,Emotional Volatility,2
2019-10-01 22:01,11,openness,Aesthetic Sensitivity,4
2019-10-01 22:01,11,openness,Creative Imagination,5
2019-10-01 22:01,11,openness,Intellectual Curiosity,NA
2019-10-02 2:00,12,agreeableness,Compassion,NA
2019-10-02 2:00,12,agreeableness,Respectfulness,NA
2019-10-02 2:00,12,agreeableness,Trust,NA
2019-10-02 2:00,12,conscientiousness,Organization,NA
2019-10-02 2:00,12,conscientiousness,Productiveness,NA
2019-10-02 2:00,12,conscientiousness,Responsibility,NA
2019-10-02 2:00,12,extraversion,Assertiveness,NA
2019-10-02 2:00,12,extraversion,Energy Level,NA
2019-10-02 2:00,12,extraversion,Sociability,NA
2019-10-02 2:00,12,neuroticism,Anxiety,NA
2019-10-02 2:00,12,neuroticism,Depression,NA
2019-10-02 2:00,12,neuroticism,Emotional Volatility,NA
2019-10-02 2:00,12,openness,Aesthetic Sensitivity,NA
2019-10-02 2:00,12,openness,Creative Imagination,NA
2019-10-02 2:00,12,openness,Intellectual Curiosity,NA
2019-10-02 6:00,13,agreeableness,Compassion,NA
2019-10-02 6:00,13,agreeableness,Respectfulness,NA
2019-10-02 6:00,13,agreeableness,Trust,NA
2019-10-02 6:00,13,conscientiousness,Organization,NA
2019-10-02 6:00,13,conscientiousness,Productiveness,NA
2019-10-02 6:00,13,conscientiousness,Responsibility,NA
2019-10-02 6:00,13,extraversion,Assertiveness,NA
2019-10-02 6:00,13,extraversion,Energy Level,NA
2019-10-02 6:00,13,extraversion,Sociability,NA
2019-10-02 6:00,13,neuroticism,Anxiety,NA
2019-10-02 6:00,13,neuroticism,Depression,NA
2019-10-02 6:00,13,neuroticism,Emotional Volatility,NA
2019-10-02 6:00,13,openness,Aesthetic Sensitivity,NA
2019-10-02 6:00,13,openness,Creative Imagination,NA
2019-10-02 6:00,13,openness,Intellectual Curiosity,NA
2019-10-02 10:15,14,agreeableness,Compassion,NA
2019-10-02 10:15,14,agreeableness,Respectfulness,3
2019-10-02 10:15,14,agreeableness,Trust,3
2019-10-02 10:15,14,conscientiousness,Organization,4
2019-10-02 10:15,14,conscientiousness,Productiveness,1
2019-10-02 10:15,14,conscientiousness,Responsibility,NA
2019-10-02 10:15,14,extraversion,Assertiveness,3
2019-10-02 10:15,14,extraversion,Energy Level,NA
2019-10-02 10:15,14,extraversion,Sociability,NA
2019-10-02 10:15,14,neuroticism,Anxiety,1
2019-10-02 10:15,14,neuroticism,Depression,2
2019-10-02 10:15,14,neuroticism,Emotional Volatility,NA
2019-10-02 10:15,14,openness,Aesthetic Sensitivity,3
2019-10-02 10:15,14,openness,Creative Imagination,NA
2019-10-02 10:15,14,openness,Intellectual Curiosity,NA
2019-10-02 14:01,15,agreeableness,Compassion,NA
2019-10-02 14:01,15,agreeableness,Respectfulness,4
2019-10-02 14:01,15,agreeableness,Trust,NA
2019-10-02 14:01,15,conscientiousness,Organization,NA
2019-10-02 14:01,15,conscientiousness,Productiveness,4
2019-10-02 14:01,15,conscientiousness,Responsibility,4
2019-10-02 14:01,15,extraversion,Assertiveness,NA
2019-10-02 14:01,15,extraversion,Energy Level,4
2019-10-02 14:01,15,extraversion,Sociability,3
2019-10-02 14:01,15,neuroticism,Anxiety,4.5
2019-10-02 14:01,15,neuroticism,Depression,4
2019-10-02 14:01,15,neuroticism,Emotional Volatility,3
2019-10-02 14:01,15,openness,Aesthetic Sensitivity,3
2019-10-02 14:01,15,openness,Creative Imagination,NA
2019-10-02 14:01,15,openness,Intellectual Curiosity,4
2019-10-02 18:01,16,agreeableness,Compassion,3.3333333333333335
2019-10-02 18:01,16,agreeableness,Respectfulness,NA
2019-10-02 18:01,16,agreeableness,Trust,NA
2019-10-02 18:01,16,conscientiousness,Organization,4
2019-10-02 18:01,16,conscientiousness,Productiveness,NA
2019-10-02 18:01,16,conscientiousness,Responsibility,4
2019-10-02 18:01,16,extraversion,Assertiveness,1
2019-10-02 18:01,16,extraversion,Energy Level,4
2019-10-02 18:01,16,extraversion,Sociability,NA
2019-10-02 18:01,16,neuroticism,Anxiety,3
2019-10-02 18:01,16,neuroticism,Depression,2.6666666666666665
2019-10-02 18:01,16,neuroticism,Emotional Volatility,NA
2019-10-02 18:01,16,openness,Aesthetic Sensitivity,4
2019-10-02 18:01,16,openness,Creative Imagination,4
2019-10-02 18:01,16,openness,Intellectual Curiosity,NA
2019-10-02 22:00,17,agreeableness,Compassion,NA
2019-10-02 22:00,17,agreeableness,Respectfulness,NA
2019-10-02 22:00,17,agreeableness,Trust,NA
2019-10-02 22:00,17,conscientiousness,Organization,NA
2019-10-02 22:00,17,conscientiousness,Productiveness,NA
2019-10-02 22:00,17,conscientiousness,Responsibility,NA
2019-10-02 22:00,17,extraversion,Assertiveness,NA
2019-10-02 22:00,17,extraversion,Energy Level,NA
2019-10-02 22:00,17,extraversion,Sociability,NA
2019-10-02 22:00,17,neuroticism,Anxiety,NA
2019-10-02 22:00,17,neuroticism,Depression,NA
2019-10-02 22:00,17,neuroticism,Emotional Volatility,NA
2019-10-02 22:00,17,openness,Aesthetic Sensitivity,NA
2019-10-02 22:00,17,openness,Creative Imagination,NA
2019-10-02 22:00,17,openness,Intellectual Curiosity,NA
2019-10-03 2:00,18,agreeableness,Compassion,NA
2019-10-03 2:00,18,agreeableness,Respectfulness,NA
2019-10-03 2:00,18,agreeableness,Trust,NA
2019-10-03 2:00,18,conscientiousness,Organization,NA
2019-10-03 2:00,18,conscientiousness,Productiveness,NA
2019-10-03 2:00,18,conscientiousness,Responsibility,NA
2019-10-03 2:00,18,extraversion,Assertiveness,NA
2019-10-03 2:00,18,extraversion,Energy Level,NA
2019-10-03 2:00,18,extraversion,Sociability,NA
2019-10-03 2:00,18,neuroticism,Anxiety,NA
2019-10-03 2:00,18,neuroticism,Depression,NA
2019-10-03 2:00,18,neuroticism,Emotional Volatility,NA
2019-10-03 2:00,18,openness,Aesthetic Sensitivity,NA
2019-10-03 2:00,18,openness,Creative Imagination,NA
2019-10-03 2:00,18,openness,Intellectual Curiosity,NA
2019-10-03 6:00,19,agreeableness,Compassion,NA
2019-10-03 6:00,19,agreeableness,Respectfulness,NA
2019-10-03 6:00,19,agreeableness,Trust,NA
2019-10-03 6:00,19,conscientiousness,Organization,NA
2019-10-03 6:00,19,conscientiousness,Productiveness,NA
2019-10-03 6:00,19,conscientiousness,Responsibility,NA
2019-10-03 6:00,19,extraversion,Assertiveness,NA
2019-10-03 6:00,19,extraversion,Energy Level,NA
2019-10-03 6:00,19,extraversion,Sociability,NA
2019-10-03 6:00,19,neuroticism,Anxiety,NA
2019-10-03 6:00,19,neuroticism,Depression,NA
2019-10-03 6:00,19,neuroticism,Emotional Volatility,NA
2019-10-03 6:00,19,openness,Aesthetic Sensitivity,NA
2019-10-03 6:00,19,openness,Creative Imagination,NA
2019-10-03 6:00,19,openness,Intellectual Curiosity,NA
2019-10-03 10:04,20,agreeableness,Compassion,NA
2019-10-03 10:04,20,agreeableness,Respectfulness,3
2019-10-03 10:04,20,agreeableness,Trust,5
2019-10-03 10:04,20,conscientiousness,Organization,4.5
2019-10-03 10:04,20,conscientiousness,Productiveness,NA
2019-10-03 10:04,20,conscientiousness,Responsibility,NA
2019-10-03 10:04,20,extraversion,Assertiveness,NA
2019-10-03 10:04,20,extraversion,Energy Level,1
2019-10-03 10:04,20,extraversion,Sociability,5
2019-10-03 10:04,20,neuroticism,Anxiety,3
2019-10-03 10:04,20,neuroticism,Depression,2
2019-10-03 10:04,20,neuroticism,Emotional Volatility,2
2019-10-03 10:04,20,openness,Aesthetic Sensitivity,4
2019-10-03 10:04,20,openness,Creative Imagination,NA
2019-10-03 10:04,20,openness,Intellectual Curiosity,NA
2019-10-03 14:01,21,agreeableness,Compassion,4
2019-10-03 14:01,21,agreeableness,Respectfulness,4
2019-10-03 14:01,21,agreeableness,Trust,NA
2019-10-03 14:01,21,conscientiousness,Organization,NA
2019-10-03 14:01,21,conscientiousness,Productiveness,NA
2019-10-03 14:01,21,conscientiousness,Responsibility,3
2019-10-03 14:01,21,extraversion,Assertiveness,NA
2019-10-03 14:01,21,extraversion,Energy Level,3
2019-10-03 14:01,21,extraversion,Sociability,NA
2019-10-03 14:01,21,neuroticism,Anxiety,4
2019-10-03 14:01,21,neuroticism,Depression,3
2019-10-03 14:01,21,neuroticism,Emotional Volatility,4
2019-10-03 14:01,21,openness,Aesthetic Sensitivity,5
2019-10-03 14:01,21,openness,Creative Imagination,2
2019-10-03 14:01,21,openness,Intellectual Curiosity,NA
2019-10-03 18:01,22,agreeableness,Compassion,4
2019-10-03 18:01,22,agreeableness,Respectfulness,NA
2019-10-03 18:01,22,agreeableness,Trust,5
2019-10-03 18:01,22,conscientiousness,Organization,5
2019-10-03 18:01,22,conscientiousness,Productiveness,NA
2019-10-03 18:01,22,conscientiousness,Responsibility,5
2019-10-03 18:01,22,extraversion,Assertiveness,NA
2019-10-03 18:01,22,extraversion,Energy Level,NA
2019-10-03 18:01,22,extraversion,Sociability,4
2019-10-03 18:01,22,neuroticism,Anxiety,2
2019-10-03 18:01,22,neuroticism,Depression,1
2019-10-03 18:01,22,neuroticism,Emotional Volatility,1.5
2019-10-03 18:01,22,openness,Aesthetic Sensitivity,4
2019-10-03 18:01,22,openness,Creative Imagination,NA
2019-10-03 18:01,22,openness,Intellectual Curiosity,NA
2019-10-03 22:01,23,agreeableness,Compassion,NA
2019-10-03 22:01,23,agreeableness,Respectfulness,5
2019-10-03 22:01,23,agreeableness,Trust,3
2019-10-03 22:01,23,conscientiousness,Organization,5
2019-10-03 22:01,23,conscientiousness,Productiveness,NA
2019-10-03 22:01,23,conscientiousness,Responsibility,4
2019-10-03 22:01,23,extraversion,Assertiveness,2
2019-10-03 22:01,23,extraversion,Energy Level,4
2019-10-03 22:01,23,extraversion,Sociability,NA
2019-10-03 22:01,23,neuroticism,Anxiety,2
2019-10-03 22:01,23,neuroticism,Depression,2
2019-10-03 22:01,23,neuroticism,Emotional Volatility,NA
2019-10-03 22:01,23,openness,Aesthetic Sensitivity,5
2019-10-03 22:01,23,openness,Creative Imagination,NA
2019-10-03 22:01,23,openness,Intellectual Curiosity,2
2019-10-04 2:00,24,agreeableness,Compassion,NA
2019-10-04 2:00,24,agreeableness,Respectfulness,NA
2019-10-04 2:00,24,agreeableness,Trust,NA
2019-10-04 2:00,24,conscientiousness,Organization,NA
2019-10-04 2:00,24,conscientiousness,Productiveness,NA
2019-10-04 2:00,24,conscientiousness,Responsibility,NA
2019-10-04 2:00,24,extraversion,Assertiveness,NA
2019-10-04 2:00,24,extraversion,Energy Level,NA
2019-10-04 2:00,24,extraversion,Sociability,NA
2019-10-04 2:00,24,neuroticism,Anxiety,NA
2019-10-04 2:00,24,neuroticism,Depression,NA
2019-10-04 2:00,24,neuroticism,Emotional Volatility,NA
2019-10-04 2:00,24,openness,Aesthetic Sensitivity,NA
2019-10-04 2:00,24,openness,Creative Imagination,NA
2019-10-04 2:00,24,openness,Intellectual Curiosity,NA
2019-10-04 6:00,25,agreeableness,Compassion,NA
2019-10-04 6:00,25,agreeableness,Respectfulness,NA
2019-10-04 6:00,25,agreeableness,Trust,NA
2019-10-04 6:00,25,conscientiousness,Organization,NA
2019-10-04 6:00,25,conscientiousness,Productiveness,NA
2019-10-04 6:00,25,conscientiousness,Responsibility,NA
2019-10-04 6:00,25,extraversion,Assertiveness,NA
2019-10-04 6:00,25,extraversion,Energy Level,NA
2019-10-04 6:00,25,extraversion,Sociability,NA
2019-10-04 6:00,25,neuroticism,Anxiety,NA
2019-10-04 6:00,25,neuroticism,Depression,NA
2019-10-04 6:00,25,neuroticism,Emotional Volatility,NA
2019-10-04 6:00,25,openness,Aesthetic Sensitivity,NA
2019-10-04 6:00,25,openness,Creative Imagination,NA
2019-10-04 6:00,25,openness,Intellectual Curiosity,NA
2019-10-04 10:23,26,agreeableness,Compassion,4
2019-10-04 10:23,26,agreeableness,Respectfulness,NA
2019-10-04 10:23,26,agreeableness,Trust,3
2019-10-04 10:23,26,conscientiousness,Organization,5
2019-10-04 10:23,26,conscientiousness,Productiveness,NA
2019-10-04 10:23,26,conscientiousness,Responsibility,4
2019-10-04 10:23,26,extraversion,Assertiveness,4
2019-10-04 10:23,26,extraversion,Energy Level,NA
