Full_Date,all_beeps,Trait,Facet,value
2018-11-19 12:45,1,agreeableness,Compassion,3
2018-11-19 12:45,1,agreeableness,Respectfulness,NA
2018-11-19 12:45,1,agreeableness,Trust,4
2018-11-19 12:45,1,conscientiousness,Organization,5
2018-11-19 12:45,1,conscientiousness,Productiveness,NA
2018-11-19 12:45,1,conscientiousness,Responsibility,4
2018-11-19 12:45,1,extraversion,Assertiveness,1
2018-11-19 12:45,1,extraversion,Energy Level,NA
2018-11-19 12:45,1,extraversion,Sociability,3
2018-11-19 12:45,1,neuroticism,Anxiety,3.5
2018-11-19 12:45,1,neuroticism,Depression,2
2018-11-19 12:45,1,neuroticism,Emotional Volatility,NA
2018-11-19 12:45,1,openness,Aesthetic Sensitivity,NA
2018-11-19 12:45,1,openness,Creative Imagination,NA
2018-11-19 12:45,1,openness,Intellectual Curiosity,4.5
2018-11-19 15:31,2,agreeableness,Compassion,3
2018-11-19 15:31,2,agreeableness,Respectfulness,NA
2018-11-19 15:31,2,agreeableness,Trust,3
2018-11-19 15:31,2,conscientiousness,Organization,5
2018-11-19 15:31,2,conscientiousness,Productiveness,1
2018-11-19 15:31,2,conscientiousness,Responsibility,NA
2018-11-19 15:31,2,extraversion,Assertiveness,NA
2018-11-19 15:31,2,extraversion,Energy Level,NA
2018-11-19 15:31,2,extraversion,Sociability,2.5
2018-11-19 15:31,2,neuroticism,Anxiety,2
2018-11-19 15:31,2,neuroticism,Depression,2
2018-11-19 15:31,2,neuroticism,Emotional Volatility,2
2018-11-19 15:31,2,openness,Aesthetic Sensitivity,1
2018-11-19 15:31,2,openness,Creative Imagination,2
2018-11-19 15:31,2,openness,Intellectual Curiosity,NA
2018-11-19 19:01,3,agreeableness,Compassion,4
2018-11-19 19:01,3,agreeableness,Respectfulness,NA
2018-11-19 19:01,3,agreeableness,Trust,3
2018-11-19 19:01,3,conscientiousness,Organization,3
2018-11-19 19:01,3,conscientiousness,Productiveness,NA
2018-11-19 19:01,3,conscientiousness,Responsibility,4
2018-11-19 19:01,3,extraversion,Assertiveness,4
2018-11-19 19:01,3,extraversion,Energy Level,3
2018-11-19 19:01,3,extraversion,Sociability,NA
2018-11-19 19:01,3,neuroticism,Anxiety,3
2018-11-19 19:01,3,neuroticism,Depression,2
2018-11-19 19:01,3,neuroticism,Emotional Volatility,NA
2018-11-19 19:01,3,openness,Aesthetic Sensitivity,2
2018-11-19 19:01,3,openness,Creative Imagination,NA
2018-11-19 19:01,3,openness,Intellectual Curiosity,4
2018-11-19 23:04,4,agreeableness,Compassion,NA
2018-11-19 23:04,4,agreeableness,Respectfulness,NA
2018-11-19 23:04,4,agreeableness,Trust,3
2018-11-19 23:04,4,conscientiousness,Organization,4
2018-11-19 23:04,4,conscientiousness,Productiveness,NA
2018-11-19 23:04,4,conscientiousness,Responsibility,4
2018-11-19 23:04,4,extraversion,Assertiveness,4
2018-11-19 23:04,4,extraversion,Energy Level,NA
2018-11-19 23:04,4,extraversion,Sociability,3
2018-11-19 23:04,4,neuroticism,Anxiety,3
2018-11-19 23:04,4,neuroticism,Depression,2
2018-11-19 23:04,4,neuroticism,Emotional Volatility,2
2018-11-19 23:04,4,openness,Aesthetic Sensitivity,4
2018-11-19 23:04,4,openness,Creative Imagination,4
2018-11-19 23:04,4,openness,Intellectual Curiosity,NA
2018-11-20 3:00,5,agreeableness,Compassion,NA
2018-11-20 3:00,5,agreeableness,Respectfulness,NA
2018-11-20 3:00,5,agreeableness,Trust,NA
2018-11-20 3:00,5,conscientiousness,Organization,NA
2018-11-20 3:00,5,conscientiousness,Productiveness,NA
2018-11-20 3:00,5,conscientiousness,Responsibility,NA
2018-11-20 3:00,5,extraversion,Assertiveness,NA
2018-11-20 3:00,5,extraversion,Energy Level,NA
2018-11-20 3:00,5,extraversion,Sociability,NA
2018-11-20 3:00,5,neuroticism,Anxiety,NA
2018-11-20 3:00,5,neuroticism,Depression,NA
2018-11-20 3:00,5,neuroticism,Emotional Volatility,NA
2018-11-20 3:00,5,openness,Aesthetic Sensitivity,NA
2018-11-20 3:00,5,openness,Creative Imagination,NA
2018-11-20 3:00,5,openness,Intellectual Curiosity,NA
2018-11-20 7:00,6,agreeableness,Compassion,NA
2018-11-20 7:00,6,agreeableness,Respectfulness,NA
2018-11-20 7:00,6,agreeableness,Trust,NA
2018-11-20 7:00,6,conscientiousness,Organization,NA
2018-11-20 7:00,6,conscientiousness,Productiveness,NA
2018-11-20 7:00,6,conscientiousness,Responsibility,NA
2018-11-20 7:00,6,extraversion,Assertiveness,NA
2018-11-20 7:00,6,extraversion,Energy Level,NA
2018-11-20 7:00,6,extraversion,Sociability,NA
2018-11-20 7:00,6,neuroticism,Anxiety,NA
2018-11-20 7:00,6,neuroticism,Depression,NA
2018-11-20 7:00,6,neuroticism,Emotional Volatility,NA
2018-11-20 7:00,6,openness,Aesthetic Sensitivity,NA
2018-11-20 7:00,6,openness,Creative Imagination,NA
2018-11-20 7:00,6,openness,Intellectual Curiosity,NA
2018-11-20 11:25,7,agreeableness,Compassion,2
2018-11-20 11:25,7,agreeableness,Respectfulness,5
2018-11-20 11:25,7,agreeableness,Trust,NA
2018-11-20 11:25,7,conscientiousness,Organization,NA
2018-11-20 11:25,7,conscientiousness,Productiveness,3.5
2018-11-20 11:25,7,conscientiousness,Responsibility,NA
2018-11-20 11:25,7,extraversion,Assertiveness,NA
2018-11-20 11:25,7,extraversion,Energy Level,3.5
2018-11-20 11:25,7,extraversion,Sociability,NA
2018-11-20 11:25,7,neuroticism,Anxiety,3.5
2018-11-20 11:25,7,neuroticism,Depression,2
2018-11-20 11:25,7,neuroticism,Emotional Volatility,NA
2018-11-20 11:25,7,openness,Aesthetic Sensitivity,4
2018-11-20 11:25,7,openness,Creative Imagination,4
2018-11-20 11:25,7,openness,Intellectual Curiosity,NA
2018-11-20 15:34,8,agreeableness,Compassion,NA
2018-11-20 15:34,8,agreeableness,Respectfulness,2.6666666666666665
2018-11-20 15:34,8,agreeableness,Trust,NA
2018-11-20 15:34,8,conscientiousness,Organization,3
