Full_Date,all_beeps,Trait,Facet,value
2019-12-09 9:00,1,agreeableness,Compassion,NA
2019-12-09 9:00,1,agreeableness,Respectfulness,NA
2019-12-09 9:00,1,agreeableness,Trust,NA
2019-12-09 9:00,1,conscientiousness,Organization,NA
2019-12-09 9:00,1,conscientiousness,Productiveness,NA
2019-12-09 9:00,1,conscientiousness,Responsibility,NA
2019-12-09 9:00,1,extraversion,Assertiveness,NA
2019-12-09 9:00,1,extraversion,Energy Level,NA
2019-12-09 9:00,1,extraversion,Sociability,NA
2019-12-09 9:00,1,neuroticism,Anxiety,NA
2019-12-09 9:00,1,neuroticism,Depression,NA
2019-12-09 9:00,1,neuroticism,Emotional Volatility,NA
2019-12-09 9:00,1,openness,Aesthetic Sensitivity,NA
2019-12-09 9:00,1,openness,Creative Imagination,NA
2019-12-09 9:00,1,openness,Intellectual Curiosity,NA
2019-12-09 13:01,2,agreeableness,Compassion,3
2019-12-09 13:01,2,agreeableness,Respectfulness,NA
2019-12-09 13:01,2,agreeableness,Trust,4
2019-12-09 13:01,2,conscientiousness,Organization,NA
2019-12-09 13:01,2,conscientiousness,Productiveness,3
2019-12-09 13:01,2,conscientiousness,Responsibility,5
2019-12-09 13:01,2,extraversion,Assertiveness,4
2019-12-09 13:01,2,extraversion,Energy Level,3
2019-12-09 13:01,2,extraversion,Sociability,NA
2019-12-09 13:01,2,neuroticism,Anxiety,2.5
2019-12-09 13:01,2,neuroticism,Depression,2
2019-12-09 13:01,2,neuroticism,Emotional Volatility,1
2019-12-09 13:01,2,openness,Aesthetic Sensitivity,NA
2019-12-09 13:01,2,openness,Creative Imagination,4
2019-12-09 13:01,2,openness,Intellectual Curiosity,NA
2019-12-09 17:04,3,agreeableness,Compassion,3.3333333333333335
2019-12-09 17:04,3,agreeableness,Respectfulness,NA
2019-12-09 17:04,3,agreeableness,Trust,NA
2019-12-09 17:04,3,conscientiousness,Organization,NA
2019-12-09 17:04,3,conscientiousness,Productiveness,2
2019-12-09 17:04,3,conscientiousness,Responsibility,5
2019-12-09 17:04,3,extraversion,Assertiveness,4
2019-12-09 17:04,3,extraversion,Energy Level,3
2019-12-09 17:04,3,extraversion,Sociability,NA
2019-12-09 17:04,3,neuroticism,Anxiety,4
2019-12-09 17:04,3,neuroticism,Depression,2
2019-12-09 17:04,3,neuroticism,Emotional Volatility,1.5
2019-12-09 17:04,3,openness,Aesthetic Sensitivity,2
2019-12-09 17:04,3,openness,Creative Imagination,4
2019-12-09 17:04,3,openness,Intellectual Curiosity,NA
2019-12-09 21:01,4,agreeableness,Compassion,3
2019-12-09 21:01,4,agreeableness,Respectfulness,5
2019-12-09 21:01,4,agreeableness,Trust,NA
2019-12-09 21:01,4,conscientiousness,Organization,NA
2019-12-09 21:01,4,conscientiousness,Productiveness,5
2019-12-09 21:01,4,conscientiousness,Responsibility,4
2019-12-09 21:01,4,extraversion,Assertiveness,4
2019-12-09 21:01,4,extraversion,Energy Level,NA
2019-12-09 21:01,4,extraversion,Sociability,5
2019-12-09 21:01,4,neuroticism,Anxiety,4.5
2019-12-09 21:01,4,neuroticism,Depression,3
2019-12-09 21:01,4,neuroticism,Emotional Volatility,NA
2019-12-09 21:01,4,openness,Aesthetic Sensitivity,NA
2019-12-09 21:01,4,openness,Creative Imagination,4
2019-12-09 21:01,4,openness,Intellectual Curiosity,NA
2019-12-10 1:00,5,agreeableness,Compassion,NA
2019-12-10 1:00,5,agreeableness,Respectfulness,NA
2019-12-10 1:00,5,agreeableness,Trust,NA
2019-12-10 1:00,5,conscientiousness,Organization,NA
2019-12-10 1:00,5,conscientiousness,Productiveness,NA
2019-12-10 1:00,5,conscientiousness,Responsibility,NA
2019-12-10 1:00,5,extraversion,Assertiveness,NA
2019-12-10 1:00,5,extraversion,Energy Level,NA
2019-12-10 1:00,5,extraversion,Sociability,NA
2019-12-10 1:00,5,neuroticism,Anxiety,NA
2019-12-10 1:00,5,neuroticism,Depression,NA
2019-12-10 1:00,5,neuroticism,Emotional Volatility,NA
2019-12-10 1:00,5,openness,Aesthetic Sensitivity,NA
2019-12-10 1:00,5,openness,Creative Imagination,NA
2019-12-10 1:00,5,openness,Intellectual Curiosity,NA
2019-12-10 5:00,6,agreeableness,Compassion,NA
2019-12-10 5:00,6,agreeableness,Respectfulness,NA
2019-12-10 5:00,6,agreeableness,Trust,NA
2019-12-10 5:00,6,conscientiousness,Organization,NA
2019-12-10 5:00,6,conscientiousness,Productiveness,NA
2019-12-10 5:00,6,conscientiousness,Responsibility,NA
2019-12-10 5:00,6,extraversion,Assertiveness,NA
2019-12-10 5:00,6,extraversion,Energy Level,NA
2019-12-10 5:00,6,extraversion,Sociability,NA
2019-12-10 5:00,6,neuroticism,Anxiety,NA
2019-12-10 5:00,6,neuroticism,Depression,NA
2019-12-10 5:00,6,neuroticism,Emotional Volatility,NA
2019-12-10 5:00,6,openness,Aesthetic Sensitivity,NA
2019-12-10 5:00,6,openness,Creative Imagination,NA
2019-12-10 5:00,6,openness,Intellectual Curiosity,NA
2019-12-10 9:28,7,agreeableness,Compassion,5
2019-12-10 9:28,7,agreeableness,Respectfulness,5
2019-12-10 9:28,7,agreeableness,Trust,NA
2019-12-10 9:28,7,conscientiousness,Organization,NA
2019-12-10 9:28,7,conscientiousness,Productiveness,4
2019-12-10 9:28,7,conscientiousness,Responsibility,4
2019-12-10 9:28,7,extraversion,Assertiveness,NA
2019-12-10 9:28,7,extraversion,Energy Level,3
2019-12-10 9:28,7,extraversion,Sociability,2
2019-12-10 9:28,7,neuroticism,Anxiety,3
2019-12-10 9:28,7,neuroticism,Depression,2.3333333333333335
2019-12-10 9:28,7,neuroticism,Emotional Volatility,NA
2019-12-10 9:28,7,openness,Aesthetic Sensitivity,4
2019-12-10 9:28,7,openness,Creative Imagination,NA
2019-12-10 9:28,7,openness,Intellectual Curiosity,3
2019-12-10 13:08,8,agreeableness,Compassion,NA
2019-12-10 13:08,8,agreeableness,Respectfulness,5
2019-12-10 13:08,8,agreeableness,Trust,3
2019-12-10 13:08,8,conscientiousness,Organization,5
2019-12-10 13:08,8,conscientiousness,Productiveness,NA
2019-12-10 13:08,8,conscientiousness,Responsibility,4
2019-12-10 13:08,8,extraversion,Assertiveness,5
2019-12-10 13:08,8,extraversion,Energy Level,4
2019-12-10 13:08,8,extraversion,Sociability,NA
2019-12-10 13:08,8,neuroticism,Anxiety,2
2019-12-10 13:08,8,neuroticism,Depression,2
2019-12-10 13:08,8,neuroticism,Emotional Volatility,2
2019-12-10 13:08,8,openness,Aesthetic Sensitivity,NA
2019-12-10 13:08,8,openness,Creative Imagination,3
2019-12-10 13:08,8,openness,Intellectual Curiosity,4
2019-12-10 17:15,9,agreeableness,Compassion,NA
2019-12-10 17:15,9,agreeableness,Respectfulness,3
2019-12-10 17:15,9,agreeableness,Trust,3
2019-12-10 17:15,9,conscientiousness,Organization,4
2019-12-10 17:15,9,conscientiousness,Productiveness,3
2019-12-10 17:15,9,conscientiousness,Responsibility,NA
2019-12-10 17:15,9,extraversion,Assertiveness,NA
2019-12-10 17:15,9,extraversion,Energy Level,3.5
2019-12-10 17:15,9,extraversion,Sociability,NA
2019-12-10 17:15,9,neuroticism,Anxiety,3.5
2019-12-10 17:15,9,neuroticism,Depression,3
2019-12-10 17:15,9,neuroticism,Emotional Volatility,NA
2019-12-10 17:15,9,openness,Aesthetic Sensitivity,NA
2019-12-10 17:15,9,openness,Creative Imagination,3
2019-12-10 17:15,9,openness,Intellectual Curiosity,NA
2019-12-10 21:01,10,agreeableness,Compassion,NA
2019-12-10 21:01,10,agreeableness,Respectfulness,NA
2019-12-10 21:01,10,agreeableness,Trust,3.5
2019-12-10 21:01,10,conscientiousness,Organization,4
2019-12-10 21:01,10,conscientiousness,Productiveness,3
2019-12-10 21:01,10,conscientiousness,Responsibility,NA
2019-12-10 21:01,10,extraversion,Assertiveness,NA
2019-12-10 21:01,10,extraversion,Energy Level,3
2019-12-10 21:01,10,extraversion,Sociability,2
2019-12-10 21:01,10,neuroticism,Anxiety,2.5
2019-12-10 21:01,10,neuroticism,Depression,2
2019-12-10 21:01,10,neuroticism,Emotional Volatility,2
2019-12-10 21:01,10,openness,Aesthetic Sensitivity,3
2019-12-10 21:01,10,openness,Creative Imagination,NA
2019-12-10 21:01,10,openness,Intellectual Curiosity,NA
2019-12-11 1:00,11,agreeableness,Compassion,NA
2019-12-11 1:00,11,agreeableness,Respectfulness,NA
2019-12-11 1:00,11,agreeableness,Trust,NA
2019-12-11 1:00,11,conscientiousness,Organization,NA
2019-12-11 1:00,11,conscientiousness,Productiveness,NA
2019-12-11 1:00,11,conscientiousness,Responsibility,NA
2019-12-11 1:00,11,extraversion,Assertiveness,NA
2019-12-11 1:00,11,extraversion,Energy Level,NA
2019-12-11 1:00,11,extraversion,Sociability,NA
2019-12-11 1:00,11,neuroticism,Anxiety,NA
2019-12-11 1:00,11,neuroticism,Depression,NA
2019-12-11 1:00,11,neuroticism,Emotional Volatility,NA
2019-12-11 1:00,11,openness,Aesthetic Sensitivity,NA
2019-12-11 1:00,11,openness,Creative Imagination,NA
2019-12-11 1:00,11,openness,Intellectual Curiosity,NA
2019-12-11 5:00,12,agreeableness,Compassion,NA
2019-12-11 5:00,12,agreeableness,Respectfulness,NA
2019-12-11 5:00,12,agreeableness,Trust,NA
2019-12-11 5:00,12,conscientiousness,Organization,NA
2019-12-11 5:00,12,conscientiousness,Productiveness,NA
2019-12-11 5:00,12,conscientiousness,Responsibility,NA
2019-12-11 5:00,12,extraversion,Assertiveness,NA
2019-12-11 5:00,12,extraversion,Energy Level,NA
2019-12-11 5:00,12,extraversion,Sociability,NA
2019-12-11 5:00,12,neuroticism,Anxiety,NA
2019-12-11 5:00,12,neuroticism,Depression,NA
2019-12-11 5:00,12,neuroticism,Emotional Volatility,NA
2019-12-11 5:00,12,openness,Aesthetic Sensitivity,NA
2019-12-11 5:00,12,openness,Creative Imagination,NA
2019-12-11 5:00,12,openness,Intellectual Curiosity,NA
2019-12-11 9:57,13,agreeableness,Compassion,3
2019-12-11 9:57,13,agreeableness,Respectfulness,NA
2019-12-11 9:57,13,agreeableness,Trust,3
2019-12-11 9:57,13,conscientiousness,Organization,3
2019-12-11 9:57,13,conscientiousness,Productiveness,3
2019-12-11 9:57,13,conscientiousness,Responsibility,NA
2019-12-11 9:57,13,extraversion,Assertiveness,NA
2019-12-11 9:57,13,extraversion,Energy Level,3
2019-12-11 9:57,13,extraversion,Sociability,2
2019-12-11 9:57,13,neuroticism,Anxiety,3
2019-12-11 9:57,13,neuroticism,Depression,3
2019-12-11 9:57,13,neuroticism,Emotional Volatility,2
2019-12-11 9:57,13,openness,Aesthetic Sensitivity,NA
2019-12-11 9:57,13,openness,Creative Imagination,3
2019-12-11 9:57,13,openness,Intellectual Curiosity,NA
2019-12-11 13:02,14,agreeableness,Compassion,NA
2019-12-11 13:02,14,agreeableness,Respectfulness,5
2019-12-11 13:02,14,agreeableness,Trust,3
2019-12-11 13:02,14,conscientiousness,Organization,NA
2019-12-11 13:02,14,conscientiousness,Productiveness,4
2019-12-11 13:02,14,conscientiousness,Responsibility,3
2019-12-11 13:02,14,extraversion,Assertiveness,5
2019-12-11 13:02,14,extraversion,Energy Level,NA
2019-12-11 13:02,14,extraversion,Sociability,3
2019-12-11 13:02,14,neuroticism,Anxiety,2.5
2019-12-11 13:02,14,neuroticism,Depression,2
2019-12-11 13:02,14,neuroticism,Emotional Volatility,2
2019-12-11 13:02,14,openness,Aesthetic Sensitivity,3
2019-12-11 13:02,14,openness,Creative Imagination,4
2019-12-11 13:02,14,openness,Intellectual Curiosity,NA
2019-12-11 17:02,15,agreeableness,Compassion,NA
2019-12-11 17:02,15,agreeableness,Respectfulness,3
2019-12-11 17:02,15,agreeableness,Trust,4
2019-12-11 17:02,15,conscientiousness,Organization,4
2019-12-11 17:02,15,conscientiousness,Productiveness,3
2019-12-11 17:02,15,conscientiousness,Responsibility,NA
2019-12-11 17:02,15,extraversion,Assertiveness,NA
2019-12-11 17:02,15,extraversion,Energy Level,3
2019-12-11 17:02,15,extraversion,Sociability,2
2019-12-11 17:02,15,neuroticism,Anxiety,3
2019-12-11 17:02,15,neuroticism,Depression,3
2019-12-11 17:02,15,neuroticism,Emotional Volatility,NA
2019-12-11 17:02,15,openness,Aesthetic Sensitivity,NA
2019-12-11 17:02,15,openness,Creative Imagination,3
2019-12-11 17:02,15,openness,Intellectual Curiosity,2
2019-12-11 21:03,16,agreeableness,Compassion,4
2019-12-11 21:03,16,agreeableness,Respectfulness,NA
2019-12-11 21:03,16,agreeableness,Trust,3
2019-12-11 21:03,16,conscientiousness,Organization,4
2019-12-11 21:03,16,conscientiousness,Productiveness,3
2019-12-11 21:03,16,conscientiousness,Responsibility,NA
2019-12-11 21:03,16,extraversion,Assertiveness,3
2019-12-11 21:03,16,extraversion,Energy Level,3
2019-12-11 21:03,16,extraversion,Sociability,NA
2019-12-11 21:03,16,neuroticism,Anxiety,3
2019-12-11 21:03,16,neuroticism,Depression,3
2019-12-11 21:03,16,neuroticism,Emotional Volatility,NA
2019-12-11 21:03,16,openness,Aesthetic Sensitivity,3
2019-12-11 21:03,16,openness,Creative Imagination,3
2019-12-11 21:03,16,openness,Intellectual Curiosity,NA
2019-12-12 1:00,17,agreeableness,Compassion,NA
2019-12-12 1:00,17,agreeableness,Respectfulness,NA
2019-12-12 1:00,17,agreeableness,Trust,NA
2019-12-12 1:00,17,conscientiousness,Organization,NA
2019-12-12 1:00,17,conscientiousness,Productiveness,NA
2019-12-12 1:00,17,conscientiousness,Responsibility,NA
2019-12-12 1:00,17,extraversion,Assertiveness,NA
2019-12-12 1:00,17,extraversion,Energy Level,NA
2019-12-12 1:00,17,extraversion,Sociability,NA
2019-12-12 1:00,17,neuroticism,Anxiety,NA
2019-12-12 1:00,17,neuroticism,Depression,NA
2019-12-12 1:00,17,neuroticism,Emotional Volatility,NA
2019-12-12 1:00,17,openness,Aesthetic Sensitivity,NA
2019-12-12 1:00,17,openness,Creative Imagination,NA
2019-12-12 1:00,17,openness,Intellectual Curiosity,NA
2019-12-12 5:00,18,agreeableness,Compassion,NA
2019-12-12 5:00,18,agreeableness,Respectfulness,NA
2019-12-12 5:00,18,agreeableness,Trust,NA
2019-12-12 5:00,18,conscientiousness,Organization,NA
2019-12-12 5:00,18,conscientiousness,Productiveness,NA
2019-12-12 5:00,18,conscientiousness,Responsibility,NA
2019-12-12 5:00,18,extraversion,Assertiveness,NA
2019-12-12 5:00,18,extraversion,Energy Level,NA
2019-12-12 5:00,18,extraversion,Sociability,NA
2019-12-12 5:00,18,neuroticism,Anxiety,NA
2019-12-12 5:00,18,neuroticism,Depression,NA
2019-12-12 5:00,18,neuroticism,Emotional Volatility,NA
2019-12-12 5:00,18,openness,Aesthetic Sensitivity,NA
2019-12-12 5:00,18,openness,Creative Imagination,NA
2019-12-12 5:00,18,openness,Intellectual Curiosity,NA
2019-12-12 9:43,19,agreeableness,Compassion,3
2019-12-12 9:43,19,agreeableness,Respectfulness,3
2019-12-12 9:43,19,agreeableness,Trust,NA
2019-12-12 9:43,19,conscientiousness,Organization,3
2019-12-12 9:43,19,conscientiousness,Productiveness,NA
2019-12-12 9:43,19,conscientiousness,Responsibility,3
2019-12-12 9:43,19,extraversion,Assertiveness,3
2019-12-12 9:43,19,extraversion,Energy Level,NA
2019-12-12 9:43,19,extraversion,Sociability,3
2019-12-12 9:43,19,neuroticism,Anxiety,3
2019-12-12 9:43,19,neuroticism,Depression,2
2019-12-12 9:43,19,neuroticism,Emotional Volatility,NA
2019-12-12 9:43,19,openness,Aesthetic Sensitivity,NA
2019-12-12 9:43,19,openness,Creative Imagination,3
2019-12-12 9:43,19,openness,Intellectual Curiosity,NA
2019-12-12 13:27,20,agreeableness,Compassion,3
2019-12-12 13:27,20,agreeableness,Respectfulness,3
2019-12-12 13:27,20,agreeableness,Trust,NA
2019-12-12 13:27,20,conscientiousness,Organization,4.5
2019-12-12 13:27,20,conscientiousness,Productiveness,NA
2019-12-12 13:27,20,conscientiousness,Responsibility,NA
2019-12-12 13:27,20,extraversion,Assertiveness,NA
2019-12-12 13:27,20,extraversion,Energy Level,3
2019-12-12 13:27,20,extraversion,Sociability,NA
2019-12-12 13:27,20,neuroticism,Anxiety,2
2019-12-12 13:27,20,neuroticism,Depression,3
2019-12-12 13:27,20,neuroticism,Emotional Volatility,2.5
2019-12-12 13:27,20,openness,Aesthetic Sensitivity,NA
2019-12-12 13:27,20,openness,Creative Imagination,3
2019-12-12 13:27,20,openness,Intellectual Curiosity,3
2019-12-12 17:01,21,agreeableness,Compassion,NA
2019-12-12 17:01,21,agreeableness,Respectfulness,4
2019-12-12 17:01,21,agreeableness,Trust,3
2019-12-12 17:01,21,conscientiousness,Organization,NA
2019-12-12 17:01,21,conscientiousness,Productiveness,3
2019-12-12 17:01,21,conscientiousness,Responsibility,4
2019-12-12 17:01,21,extraversion,Assertiveness,3
2019-12-12 17:01,21,extraversion,Energy Level,NA
2019-12-12 17:01,21,extraversion,Sociability,NA
2019-12-12 17:01,21,neuroticism,Anxiety,3
2019-12-12 17:01,21,neuroticism,Depression,2.5
2019-12-12 17:01,21,neuroticism,Emotional Volatility,3
2019-12-12 17:01,21,openness,Aesthetic Sensitivity,NA
2019-12-12 17:01,21,openness,Creative Imagination,3
2019-12-12 17:01,21,openness,Intellectual Curiosity,NA
2019-12-12 21:06,22,agreeableness,Compassion,3
2019-12-12 21:06,22,agreeableness,Respectfulness,NA
2019-12-12 21:06,22,agreeableness,Trust,3
2019-12-12 21:06,22,conscientiousness,Organization,NA
2019-12-12 21:06,22,conscientiousness,Productiveness,3
2019-12-12 21:06,22,conscientiousness,Responsibility,NA
2019-12-12 21:06,22,extraversion,Assertiveness,NA
2019-12-12 21:06,22,extraversion,Energy Level,3
2019-12-12 21:06,22,extraversion,Sociability,NA
2019-12-12 21:06,22,neuroticism,Anxiety,3
2019-12-12 21:06,22,neuroticism,Depression,3
2019-12-12 21:06,22,neuroticism,Emotional Volatility,3
2019-12-12 21:06,22,openness,Aesthetic Sensitivity,3
2019-12-12 21:06,22,openness,Creative Imagination,NA
2019-12-12 21:06,22,openness,Intellectual Curiosity,3
2019-12-13 1:00,23,agreeableness,Compassion,NA
2019-12-13 1:00,23,agreeableness,Respectfulness,NA
2019-12-13 1:00,23,agreeableness,Trust,NA
2019-12-13 1:00,23,conscientiousness,Organization,NA
2019-12-13 1:00,23,conscientiousness,Productiveness,NA
2019-12-13 1:00,23,conscientiousness,Responsibility,NA
2019-12-13 1:00,23,extraversion,Assertiveness,NA
2019-12-13 1:00,23,extraversion,Energy Level,NA
2019-12-13 1:00,23,extraversion,Sociability,NA
2019-12-13 1:00,23,neuroticism,Anxiety,NA
2019-12-13 1:00,23,neuroticism,Depression,NA
2019-12-13 1:00,23,neuroticism,Emotional Volatility,NA
2019-12-13 1:00,23,openness,Aesthetic Sensitivity,NA
2019-12-13 1:00,23,openness,Creative Imagination,NA
2019-12-13 1:00,23,openness,Intellectual Curiosity,NA
2019-12-13 5:00,24,agreeableness,Compassion,NA
2019-12-13 5:00,24,agreeableness,Respectfulness,NA
2019-12-13 5:00,24,agreeableness,Trust,NA
2019-12-13 5:00,24,conscientiousness,Organization,NA
2019-12-13 5:00,24,conscientiousness,Productiveness,NA
2019-12-13 5:00,24,conscientiousness,Responsibility,NA
2019-12-13 5:00,24,extraversion,Assertiveness,NA
2019-12-13 5:00,24,extraversion,Energy Level,NA
