Full_Date,all_beeps,Trait,Facet,value
2019-11-18 11:01,1,agreeableness,Compassion,4.5
2019-11-18 11:01,1,agreeableness,Respectfulness,NA
2019-11-18 11:01,1,agreeableness,Trust,NA
2019-11-18 11:01,1,conscientiousness,Organization,NA
2019-11-18 11:01,1,conscientiousness,Productiveness,NA
2019-11-18 11:01,1,conscientiousness,Responsibility,4
2019-11-18 11:01,1,extraversion,Assertiveness,2.5
2019-11-18 11:01,1,extraversion,Energy Level,NA
2019-11-18 11:01,1,extraversion,Sociability,NA
2019-11-18 11:01,1,neuroticism,Anxiety,3
2019-11-18 11:01,1,neuroticism,Depression,3
2019-11-18 11:01,1,neuroticism,Emotional Volatility,2
2019-11-18 11:01,1,openness,Aesthetic Sensitivity,NA
2019-11-18 11:01,1,openness,Creative Imagination,4
2019-11-18 11:01,1,openness,Intellectual Curiosity,3
2019-11-18 15:51,2,agreeableness,Compassion,NA
2019-11-18 15:51,2,agreeableness,Respectfulness,3
2019-11-18 15:51,2,agreeableness,Trust,2
2019-11-18 15:51,2,conscientiousness,Organization,3
2019-11-18 15:51,2,conscientiousness,Productiveness,NA
2019-11-18 15:51,2,conscientiousness,Responsibility,NA
2019-11-18 15:51,2,extraversion,Assertiveness,3
2019-11-18 15:51,2,extraversion,Energy Level,NA
2019-11-18 15:51,2,extraversion,Sociability,4
2019-11-18 15:51,2,neuroticism,Anxiety,3
2019-11-18 15:51,2,neuroticism,Depression,3
2019-11-18 15:51,2,neuroticism,Emotional Volatility,NA
2019-11-18 15:51,2,openness,Aesthetic Sensitivity,3
2019-11-18 15:51,2,openness,Creative Imagination,NA
2019-11-18 15:51,2,openness,Intellectual Curiosity,2
2019-11-18 19:00,3,agreeableness,Compassion,NA
2019-11-18 19:00,3,agreeableness,Respectfulness,NA
2019-11-18 19:00,3,agreeableness,Trust,NA
2019-11-18 19:00,3,conscientiousness,Organization,NA
2019-11-18 19:00,3,conscientiousness,Productiveness,NA
2019-11-18 19:00,3,conscientiousness,Responsibility,NA
2019-11-18 19:00,3,extraversion,Assertiveness,NA
2019-11-18 19:00,3,extraversion,Energy Level,NA
2019-11-18 19:00,3,extraversion,Sociability,NA
2019-11-18 19:00,3,neuroticism,Anxiety,NA
2019-11-18 19:00,3,neuroticism,Depression,NA
2019-11-18 19:00,3,neuroticism,Emotional Volatility,NA
2019-11-18 19:00,3,openness,Aesthetic Sensitivity,NA
2019-11-18 19:00,3,openness,Creative Imagination,NA
2019-11-18 19:00,3,openness,Intellectual Curiosity,NA
2019-11-18 23:34,4,agreeableness,Compassion,4
2019-11-18 23:34,4,agreeableness,Respectfulness,3
2019-11-18 23:34,4,agreeableness,Trust,NA
2019-11-18 23:34,4,conscientiousness,Organization,4
2019-11-18 23:34,4,conscientiousness,Productiveness,4
2019-11-18 23:34,4,conscientiousness,Responsibility,NA
2019-11-18 23:34,4,extraversion,Assertiveness,3
2019-11-18 23:34,4,extraversion,Energy Level,NA
2019-11-18 23:34,4,extraversion,Sociability,3
2019-11-18 23:34,4,neuroticism,Anxiety,4
2019-11-18 23:34,4,neuroticism,Depression,1.5
2019-11-18 23:34,4,neuroticism,Emotional Volatility,NA
2019-11-18 23:34,4,openness,Aesthetic Sensitivity,5
2019-11-18 23:34,4,openness,Creative Imagination,NA
2019-11-18 23:34,4,openness,Intellectual Curiosity,NA
2019-11-19 3:00,5,agreeableness,Compassion,NA
2019-11-19 3:00,5,agreeableness,Respectfulness,NA
2019-11-19 3:00,5,agreeableness,Trust,NA
2019-11-19 3:00,5,conscientiousness,Organization,NA
2019-11-19 3:00,5,conscientiousness,Productiveness,NA
2019-11-19 3:00,5,conscientiousness,Responsibility,NA
2019-11-19 3:00,5,extraversion,Assertiveness,NA
2019-11-19 3:00,5,extraversion,Energy Level,NA
2019-11-19 3:00,5,extraversion,Sociability,NA
2019-11-19 3:00,5,neuroticism,Anxiety,NA
2019-11-19 3:00,5,neuroticism,Depression,NA
2019-11-19 3:00,5,neuroticism,Emotional Volatility,NA
2019-11-19 3:00,5,openness,Aesthetic Sensitivity,NA
2019-11-19 3:00,5,openness,Creative Imagination,NA
2019-11-19 3:00,5,openness,Intellectual Curiosity,NA
2019-11-19 7:00,6,agreeableness,Compassion,NA
2019-11-19 7:00,6,agreeableness,Respectfulness,NA
