Full_Date,all_beeps,Trait,Facet,value
2018-12-04 11:00,1,agreeableness,Compassion,NA
2018-12-04 11:00,1,agreeableness,Respectfulness,NA
2018-12-04 11:00,1,agreeableness,Trust,NA
2018-12-04 11:00,1,conscientiousness,Organization,NA
2018-12-04 11:00,1,conscientiousness,Productiveness,NA
2018-12-04 11:00,1,conscientiousness,Responsibility,NA
2018-12-04 11:00,1,extraversion,Assertiveness,NA
2018-12-04 11:00,1,extraversion,Energy Level,NA
2018-12-04 11:00,1,extraversion,Sociability,NA
2018-12-04 11:00,1,neuroticism,Anxiety,NA
2018-12-04 11:00,1,neuroticism,Depression,NA
2018-12-04 11:00,1,neuroticism,Emotional Volatility,NA
2018-12-04 11:00,1,openness,Aesthetic Sensitivity,NA
2018-12-04 11:00,1,openness,Creative Imagination,NA
2018-12-04 11:00,1,openness,Intellectual Curiosity,NA
2018-12-04 15:12,2,agreeableness,Compassion,NA
2018-12-04 15:12,2,agreeableness,Respectfulness,3.6666666666666665
2018-12-04 15:12,2,agreeableness,Trust,NA
2018-12-04 15:12,2,conscientiousness,Organization,3
2018-12-04 15:12,2,conscientiousness,Productiveness,4
2018-12-04 15:12,2,conscientiousness,Responsibility,NA
2018-12-04 15:12,2,extraversion,Assertiveness,1
2018-12-04 15:12,2,extraversion,Energy Level,2
2018-12-04 15:12,2,extraversion,Sociability,NA
2018-12-04 15:12,2,neuroticism,Anxiety,3
2018-12-04 15:12,2,neuroticism,Depression,2
2018-12-04 15:12,2,neuroticism,Emotional Volatility,NA
2018-12-04 15:12,2,openness,Aesthetic Sensitivity,4
2018-12-04 15:12,2,openness,Creative Imagination,NA
2018-12-04 15:12,2,openness,Intellectual Curiosity,4
2018-12-04 19:01,3,agreeableness,Compassion,5
2018-12-04 19:01,3,agreeableness,Respectfulness,NA
2018-12-04 19:01,3,agreeableness,Trust,3
2018-12-04 19:01,3,conscientiousness,Organization,NA
2018-12-04 19:01,3,conscientiousness,Productiveness,NA
2018-12-04 19:01,3,conscientiousness,Responsibility,4.5
2018-12-04 19:01,3,extraversion,Assertiveness,NA
2018-12-04 19:01,3,extraversion,Energy Level,3
2018-12-04 19:01,3,extraversion,Sociability,1
2018-12-04 19:01,3,neuroticism,Anxiety,1.5
2018-12-04 19:01,3,neuroticism,Depression,2
2018-12-04 19:01,3,neuroticism,Emotional Volatility,1
2018-12-04 19:01,3,openness,Aesthetic Sensitivity,2
2018-12-04 19:01,3,openness,Creative Imagination,NA
2018-12-04 19:01,3,openness,Intellectual Curiosity,2
