Full_Date,all_beeps,Trait,Facet,value
2019-10-23 10:45,1,agreeableness,Compassion,5
2019-10-23 10:45,1,agreeableness,Respectfulness,NA
2019-10-23 10:45,1,agreeableness,Trust,5
2019-10-23 10:45,1,conscientiousness,Organization,4
2019-10-23 10:45,1,conscientiousness,Productiveness,4
2019-10-23 10:45,1,conscientiousness,Responsibility,NA
2019-10-23 10:45,1,extraversion,Assertiveness,4
2019-10-23 10:45,1,extraversion,Energy Level,4
2019-10-23 10:45,1,extraversion,Sociability,NA
2019-10-23 10:45,1,neuroticism,Anxiety,3
2019-10-23 10:45,1,neuroticism,Depression,1
2019-10-23 10:45,1,neuroticism,Emotional Volatility,1
2019-10-23 10:45,1,openness,Aesthetic Sensitivity,NA
2019-10-23 10:45,1,openness,Creative Imagination,NA
2019-10-23 10:45,1,openness,Intellectual Curiosity,4.5
2019-10-23 14:01,2,agreeableness,Compassion,3
2019-10-23 14:01,2,agreeableness,Respectfulness,NA
2019-10-23 14:01,2,agreeableness,Trust,NA
2019-10-23 14:01,2,conscientiousness,Organization,5
2019-10-23 14:01,2,conscientiousness,Productiveness,NA
2019-10-23 14:01,2,conscientiousness,Responsibility,5
2019-10-23 14:01,2,extraversion,Assertiveness,NA
2019-10-23 14:01,2,extraversion,Energy Level,NA
2019-10-23 14:01,2,extraversion,Sociability,2
2019-10-23 14:01,2,neuroticism,Anxiety,1
2019-10-23 14:01,2,neuroticism,Depression,2
2019-10-23 14:01,2,neuroticism,Emotional Volatility,1
2019-10-23 14:01,2,openness,Aesthetic Sensitivity,2.5
2019-10-23 14:01,2,openness,Creative Imagination,NA
2019-10-23 14:01,2,openness,Intellectual Curiosity,NA
2019-10-23 17:00,3,agreeableness,Compassion,NA
2019-10-23 17:00,3,agreeableness,Respectfulness,NA
2019-10-23 17:00,3,agreeableness,Trust,NA
2019-10-23 17:00,3,conscientiousness,Organization,NA
2019-10-23 17:00,3,conscientiousness,Productiveness,NA
2019-10-23 17:00,3,conscientiousness,Responsibility,NA
2019-10-23 17:00,3,extraversion,Assertiveness,NA
2019-10-23 17:00,3,extraversion,Energy Level,NA
2019-10-23 17:00,3,extraversion,Sociability,NA
2019-10-23 17:00,3,neuroticism,Anxiety,NA
2019-10-23 17:00,3,neuroticism,Depression,NA
2019-10-23 17:00,3,neuroticism,Emotional Volatility,NA
2019-10-23 17:00,3,openness,Aesthetic Sensitivity,NA
2019-10-23 17:00,3,openness,Creative Imagination,NA
2019-10-23 17:00,3,openness,Intellectual Curiosity,NA
2019-10-23 22:01,4,agreeableness,Compassion,4
2019-10-23 22:01,4,agreeableness,Respectfulness,NA
2019-10-23 22:01,4,agreeableness,Trust,3
2019-10-23 22:01,4,conscientiousness,Organization,2
2019-10-23 22:01,4,conscientiousness,Productiveness,1
2019-10-23 22:01,4,conscientiousness,Responsibility,NA
2019-10-23 22:01,4,extraversion,Assertiveness,NA
2019-10-23 22:01,4,extraversion,Energy Level,NA
2019-10-23 22:01,4,extraversion,Sociability,3
2019-10-23 22:01,4,neuroticism,Anxiety,4
2019-10-23 22:01,4,neuroticism,Depression,2
2019-10-23 22:01,4,neuroticism,Emotional Volatility,2
2019-10-23 22:01,4,openness,Aesthetic Sensitivity,2
2019-10-23 22:01,4,openness,Creative Imagination,2
