Full_Date,all_beeps,Trait,Facet,value
2018-10-22 11:04,1,agreeableness,Compassion,4
2018-10-22 11:04,1,agreeableness,Respectfulness,NA
2018-10-22 11:04,1,agreeableness,Trust,NA
2018-10-22 11:04,1,conscientiousness,Organization,4
2018-10-22 11:04,1,conscientiousness,Productiveness,NA
2018-10-22 11:04,1,conscientiousness,Responsibility,4
2018-10-22 11:04,1,extraversion,Assertiveness,4
2018-10-22 11:04,1,extraversion,Energy Level,4
2018-10-22 11:04,1,extraversion,Sociability,NA
2018-10-22 11:04,1,neuroticism,Anxiety,4
2018-10-22 11:04,1,neuroticism,Depression,2
2018-10-22 11:04,1,neuroticism,Emotional Volatility,2
2018-10-22 11:04,1,openness,Aesthetic Sensitivity,4
2018-10-22 11:04,1,openness,Creative Imagination,2
2018-10-22 11:04,1,openness,Intellectual Curiosity,NA
2018-10-22 13:23,2,agreeableness,Compassion,NA
2018-10-22 13:23,2,agreeableness,Respectfulness,NA
2018-10-22 13:23,2,agreeableness,Trust,3.5
2018-10-22 13:23,2,conscientiousness,Organization,NA
2018-10-22 13:23,2,conscientiousness,Productiveness,NA
2018-10-22 13:23,2,conscientiousness,Responsibility,3
2018-10-22 13:23,2,extraversion,Assertiveness,NA
2018-10-22 13:23,2,extraversion,Energy Level,NA
2018-10-22 13:23,2,extraversion,Sociability,4
2018-10-22 13:23,2,neuroticism,Anxiety,3
2018-10-22 13:23,2,neuroticism,Depression,2
2018-10-22 13:23,2,neuroticism,Emotional Volatility,NA
2018-10-22 13:23,2,openness,Aesthetic Sensitivity,3
2018-10-22 13:23,2,openness,Creative Imagination,2
2018-10-22 13:23,2,openness,Intellectual Curiosity,NA
2018-10-22 17:25,3,agreeableness,Compassion,NA
2018-10-22 17:25,3,agreeableness,Respectfulness,NA
2018-10-22 17:25,3,agreeableness,Trust,3
2018-10-22 17:25,3,conscientiousness,Organization,4
2018-10-22 17:25,3,conscientiousness,Productiveness,NA
2018-10-22 17:25,3,conscientiousness,Responsibility,NA
2018-10-22 17:25,3,extraversion,Assertiveness,NA
2018-10-22 17:25,3,extraversion,Energy Level,2
2018-10-22 17:25,3,extraversion,Sociability,2
2018-10-22 17:25,3,neuroticism,Anxiety,2
2018-10-22 17:25,3,neuroticism,Depression,2
2018-10-22 17:25,3,neuroticism,Emotional Volatility,2
2018-10-22 17:25,3,openness,Aesthetic Sensitivity,NA
2018-10-22 17:25,3,openness,Creative Imagination,3
2018-10-22 17:25,3,openness,Intellectual Curiosity,3
2018-10-22 21:00,4,agreeableness,Compassion,NA
2018-10-22 21:00,4,agreeableness,Respectfulness,NA
2018-10-22 21:00,4,agreeableness,Trust,NA
2018-10-22 21:00,4,conscientiousness,Organization,NA
2018-10-22 21:00,4,conscientiousness,Productiveness,NA
2018-10-22 21:00,4,conscientiousness,Responsibility,NA
2018-10-22 21:00,4,extraversion,Assertiveness,NA
2018-10-22 21:00,4,extraversion,Energy Level,NA
2018-10-22 21:00,4,extraversion,Sociability,NA
2018-10-22 21:00,4,neuroticism,Anxiety,NA
2018-10-22 21:00,4,neuroticism,Depression,NA
2018-10-22 21:00,4,neuroticism,Emotional Volatility,NA
2018-10-22 21:00,4,openness,Aesthetic Sensitivity,NA
2018-10-22 21:00,4,openness,Creative Imagination,NA
2018-10-22 21:00,4,openness,Intellectual Curiosity,NA
2018-10-23 1:00,5,agreeableness,Compassion,NA
2018-10-23 1:00,5,agreeableness,Respectfulness,NA
2018-10-23 1:00,5,agreeableness,Trust,NA
2018-10-23 1:00,5,conscientiousness,Organization,NA
2018-10-23 1:00,5,conscientiousness,Productiveness,NA
2018-10-23 1:00,5,conscientiousness,Responsibility,NA
2018-10-23 1:00,5,extraversion,Assertiveness,NA
2018-10-23 1:00,5,extraversion,Energy Level,NA
2018-10-23 1:00,5,extraversion,Sociability,NA
2018-10-23 1:00,5,neuroticism,Anxiety,NA
2018-10-23 1:00,5,neuroticism,Depression,NA
2018-10-23 1:00,5,neuroticism,Emotional Volatility,NA
2018-10-23 1:00,5,openness,Aesthetic Sensitivity,NA
2018-10-23 1:00,5,openness,Creative Imagination,NA
2018-10-23 1:00,5,openness,Intellectual Curiosity,NA
2018-10-23 5:00,6,agreeableness,Compassion,NA
2018-10-23 5:00,6,agreeableness,Respectfulness,NA
2018-10-23 5:00,6,agreeableness,Trust,NA
2018-10-23 5:00,6,conscientiousness,Organization,NA
2018-10-23 5:00,6,conscientiousness,Productiveness,NA
2018-10-23 5:00,6,conscientiousness,Responsibility,NA
2018-10-23 5:00,6,extraversion,Assertiveness,NA
2018-10-23 5:00,6,extraversion,Energy Level,NA
2018-10-23 5:00,6,extraversion,Sociability,NA
2018-10-23 5:00,6,neuroticism,Anxiety,NA
2018-10-23 5:00,6,neuroticism,Depression,NA
2018-10-23 5:00,6,neuroticism,Emotional Volatility,NA
2018-10-23 5:00,6,openness,Aesthetic Sensitivity,NA
2018-10-23 5:00,6,openness,Creative Imagination,NA
2018-10-23 5:00,6,openness,Intellectual Curiosity,NA
2018-10-23 9:23,7,agreeableness,Compassion,NA
2018-10-23 9:23,7,agreeableness,Respectfulness,NA
