Full_Date,all_beeps,Trait,Facet,value
2018-11-12 10:01,1,agreeableness,Compassion,2.403592662038161
2018-11-12 10:01,1,agreeableness,Respectfulness,3.2205085563547375
2018-11-12 10:01,1,agreeableness,Trust,3
2018-11-12 10:01,1,conscientiousness,Organization,3
2018-11-12 10:01,1,conscientiousness,Productiveness,5.248982085112104
2018-11-12 10:01,1,conscientiousness,Responsibility,2
2018-11-12 10:01,1,extraversion,Assertiveness,2.5
2018-11-12 10:01,1,extraversion,Energy.Level,2.8506849419474376
2018-11-12 10:01,1,extraversion,Sociability,2.3961966915888544
2018-11-12 10:01,1,neuroticism,Anxiety,4
2018-11-12 10:01,1,neuroticism,Depression,2
2018-11-12 10:01,1,neuroticism,Emotional.Volatility,2
2018-11-12 10:01,1,openness,Aesthetic.Sensitivity,3.15304821020102
2018-11-12 10:01,1,openness,Creative.Imagination,4
2018-11-12 10:01,1,openness,Intellectual.Curiosity,3
2018-11-12 14:01,2,agreeableness,Compassion,4
2018-11-12 14:01,2,agreeableness,Respectfulness,2.929016457563655
2018-11-12 14:01,2,agreeableness,Trust,3
2018-11-12 14:01,2,conscientiousness,Organization,3
2018-11-12 14:01,2,conscientiousness,Productiveness,3.010218870686621
2018-11-12 14:01,2,conscientiousness,Responsibility,3
2018-11-12 14:01,2,extraversion,Assertiveness,4
2018-11-12 14:01,2,extraversion,Energy.Level,2.450812605909837
2018-11-12 14:01,2,extraversion,Sociability,2
2018-11-12 14:01,2,neuroticism,Anxiety,2.5
2018-11-12 14:01,2,neuroticism,Depression,2.5
2018-11-12 14:01,2,neuroticism,Emotional.Volatility,3.4274138429567667
2018-11-12 14:01,2,openness,Aesthetic.Sensitivity,3
2018-11-12 14:01,2,openness,Creative.Imagination,3.877973664694239
2018-11-12 14:01,2,openness,Intellectual.Curiosity,3
2018-11-12 18:12,3,agreeableness,Compassion,4
2018-11-12 18:12,3,agreeableness,Respectfulness,4
2018-11-12 18:12,3,agreeableness,Trust,3.6592084913410248
2018-11-12 18:12,3,conscientiousness,Organization,3.7677629266147896
2018-11-12 18:12,3,conscientiousness,Productiveness,3
2018-11-12 18:12,3,conscientiousness,Responsibility,3.4313002413855846
2018-11-12 18:12,3,extraversion,Assertiveness,4
2018-11-12 18:12,3,extraversion,Energy.Level,3.894015459302507
2018-11-12 18:12,3,extraversion,Sociability,4.72326992383147
2018-11-12 18:12,3,neuroticism,Anxiety,2
2018-11-12 18:12,3,neuroticism,Depression,2
2018-11-12 18:12,3,neuroticism,Emotional.Volatility,4
2018-11-12 18:12,3,openness,Aesthetic.Sensitivity,4
2018-11-12 18:12,3,openness,Creative.Imagination,3
2018-11-12 18:12,3,openness,Intellectual.Curiosity,4.179208769693837
2018-11-12 22:02,4,agreeableness,Compassion,4
2018-11-12 22:02,4,agreeableness,Respectfulness,4
2018-11-12 22:02,4,agreeableness,Trust,2.904543608718388
2018-11-12 22:02,4,conscientiousness,Organization,5.488049779119149
2018-11-12 22:02,4,conscientiousness,Productiveness,4
2018-11-12 22:02,4,conscientiousness,Responsibility,4.0482850918386095
2018-11-12 22:02,4,extraversion,Assertiveness,4
2018-11-12 22:02,4,extraversion,Energy.Level,4.773261417771359
2018-11-12 22:02,4,extraversion,Sociability,3
2018-11-12 22:02,4,neuroticism,Anxiety,2.5
2018-11-12 22:02,4,neuroticism,Depression,2
2018-11-12 22:02,4,neuroticism,Emotional.Volatility,1.1959661004635662
2018-11-12 22:02,4,openness,Aesthetic.Sensitivity,4.7181737399017445
2018-11-12 22:02,4,openness,Creative.Imagination,3
2018-11-12 22:02,4,openness,Intellectual.Curiosity,3
2018-11-13 2:00,5,agreeableness,Compassion,NA
2018-11-13 2:00,5,agreeableness,Respectfulness,NA
2018-11-13 2:00,5,agreeableness,Trust,NA
2018-11-13 2:00,5,conscientiousness,Organization,NA
2018-11-13 2:00,5,conscientiousness,Productiveness,NA
2018-11-13 2:00,5,conscientiousness,Responsibility,NA
2018-11-13 2:00,5,extraversion,Assertiveness,NA
2018-11-13 2:00,5,extraversion,Energy.Level,NA
2018-11-13 2:00,5,extraversion,Sociability,NA
2018-11-13 2:00,5,neuroticism,Anxiety,NA
2018-11-13 2:00,5,neuroticism,Depression,NA
2018-11-13 2:00,5,neuroticism,Emotional.Volatility,NA
2018-11-13 2:00,5,openness,Aesthetic.Sensitivity,NA
2018-11-13 2:00,5,openness,Creative.Imagination,NA
2018-11-13 2:00,5,openness,Intellectual.Curiosity,NA
2018-11-13 6:00,6,agreeableness,Compassion,NA
2018-11-13 6:00,6,agreeableness,Respectfulness,NA
2018-11-13 6:00,6,agreeableness,Trust,NA
2018-11-13 6:00,6,conscientiousness,Organization,NA
2018-11-13 6:00,6,conscientiousness,Productiveness,NA
2018-11-13 6:00,6,conscientiousness,Responsibility,NA
2018-11-13 6:00,6,extraversion,Assertiveness,NA
2018-11-13 6:00,6,extraversion,Energy.Level,NA
2018-11-13 6:00,6,extraversion,Sociability,NA
2018-11-13 6:00,6,neuroticism,Anxiety,NA
2018-11-13 6:00,6,neuroticism,Depression,NA
2018-11-13 6:00,6,neuroticism,Emotional.Volatility,NA
2018-11-13 6:00,6,openness,Aesthetic.Sensitivity,NA
2018-11-13 6:00,6,openness,Creative.Imagination,NA
2018-11-13 6:00,6,openness,Intellectual.Curiosity,NA
2018-11-13 10:36,7,agreeableness,Compassion,4
2018-11-13 10:36,7,agreeableness,Respectfulness,3
2018-11-13 10:36,7,agreeableness,Trust,3.372147938591185
2018-11-13 10:36,7,conscientiousness,Organization,4
2018-11-13 10:36,7,conscientiousness,Productiveness,3
2018-11-13 10:36,7,conscientiousness,Responsibility,3.4012436788460976
2018-11-13 10:36,7,extraversion,Assertiveness,3.119993416792254
2018-11-13 10:36,7,extraversion,Energy.Level,3
2018-11-13 10:36,7,extraversion,Sociability,3
2018-11-13 10:36,7,neuroticism,Anxiety,3
2018-11-13 10:36,7,neuroticism,Depression,2.3333333333333335
2018-11-13 10:36,7,neuroticism,Emotional.Volatility,3.433459685963799
2018-11-13 10:36,7,openness,Aesthetic.Sensitivity,3
2018-11-13 10:36,7,openness,Creative.Imagination,2.8090310741979008
2018-11-13 10:36,7,openness,Intellectual.Curiosity,2.559263961632956
2018-11-13 14:01,8,agreeableness,Compassion,3
2018-11-13 14:01,8,agreeableness,Respectfulness,4
2018-11-13 14:01,8,agreeableness,Trust,2.398592672963837
2018-11-13 14:01,8,conscientiousness,Organization,3.6751072465943397
2018-11-13 14:01,8,conscientiousness,Productiveness,2.5
