Full_Date,all_beeps,Trait,Facet,value
2019-04-15 10:09,1,agreeableness,Compassion,3
2019-04-15 10:09,1,agreeableness,Respectfulness,3.471473136283131
2019-04-15 10:09,1,agreeableness,Trust,3
2019-04-15 10:09,1,conscientiousness,Organization,3.565462580901579
2019-04-15 10:09,1,conscientiousness,Productiveness,3
2019-04-15 10:09,1,conscientiousness,Responsibility,4
2019-04-15 10:09,1,extraversion,Assertiveness,2.2862671123958305
2019-04-15 10:09,1,extraversion,Energy.Level,2
2019-04-15 10:09,1,extraversion,Sociability,2
2019-04-15 10:09,1,neuroticism,Anxiety,3
2019-04-15 10:09,1,neuroticism,Depression,3.5
2019-04-15 10:09,1,neuroticism,Emotional.Volatility,1.7456545038962088
2019-04-15 10:09,1,openness,Aesthetic.Sensitivity,3.491494306630486
2019-04-15 10:09,1,openness,Creative.Imagination,1.7693250502461375
2019-04-15 10:09,1,openness,Intellectual.Curiosity,3
2019-04-15 14:01,2,agreeableness,Compassion,3
2019-04-15 14:01,2,agreeableness,Respectfulness,4
2019-04-15 14:01,2,agreeableness,Trust,4.031741661510746
2019-04-15 14:01,2,conscientiousness,Organization,3.221244201840787
2019-04-15 14:01,2,conscientiousness,Productiveness,3.770707936605869
2019-04-15 14:01,2,conscientiousness,Responsibility,3.5
2019-04-15 14:01,2,extraversion,Assertiveness,4
2019-04-15 14:01,2,extraversion,Energy.Level,1.9811790353338188
2019-04-15 14:01,2,extraversion,Sociability,3
2019-04-15 14:01,2,neuroticism,Anxiety,3
2019-04-15 14:01,2,neuroticism,Depression,3
2019-04-15 14:01,2,neuroticism,Emotional.Volatility,2.5
2019-04-15 14:01,2,openness,Aesthetic.Sensitivity,4
2019-04-15 14:01,2,openness,Creative.Imagination,2.505616823481936
2019-04-15 14:01,2,openness,Intellectual.Curiosity,4
2019-04-15 18:12,3,agreeableness,Compassion,3
2019-04-15 18:12,3,agreeableness,Respectfulness,3
2019-04-15 18:12,3,agreeableness,Trust,3.084131466445526
2019-04-15 18:12,3,conscientiousness,Organization,3.2933403907108256
2019-04-15 18:12,3,conscientiousness,Productiveness,3
2019-04-15 18:12,3,conscientiousness,Responsibility,4
2019-04-15 18:12,3,extraversion,Assertiveness,2.644908789369397
2019-04-15 18:12,3,extraversion,Energy.Level,3
2019-04-15 18:12,3,extraversion,Sociability,4.594797809857532
2019-04-15 18:12,3,neuroticism,Anxiety,1.5
2019-04-15 18:12,3,neuroticism,Depression,2
2019-04-15 18:12,3,neuroticism,Emotional.Volatility,2
2019-04-15 18:12,3,openness,Aesthetic.Sensitivity,2.1925990549862333
2019-04-15 18:12,3,openness,Creative.Imagination,2.5
2019-04-15 18:12,3,openness,Intellectual.Curiosity,3.5740088040216262
2019-04-15 22:12,4,agreeableness,Compassion,3.25801040024756
2019-04-15 22:12,4,agreeableness,Respectfulness,3
2019-04-15 22:12,4,agreeableness,Trust,3
2019-04-15 22:12,4,conscientiousness,Organization,3
2019-04-15 22:12,4,conscientiousness,Productiveness,2
2019-04-15 22:12,4,conscientiousness,Responsibility,2.572794859376045
2019-04-15 22:12,4,extraversion,Assertiveness,2
2019-04-15 22:12,4,extraversion,Energy.Level,-0.5092847948374022
2019-04-15 22:12,4,extraversion,Sociability,4
2019-04-15 22:12,4,neuroticism,Anxiety,2.6666666666666665
2019-04-15 22:12,4,neuroticism,Depression,3
2019-04-15 22:12,4,neuroticism,Emotional.Volatility,2.9847584879887776
2019-04-15 22:12,4,openness,Aesthetic.Sensitivity,2
2019-04-15 22:12,4,openness,Creative.Imagination,2.9825701086391514
2019-04-15 22:12,4,openness,Intellectual.Curiosity,4
2019-04-16 2:00,5,agreeableness,Compassion,NA
2019-04-16 2:00,5,agreeableness,Respectfulness,NA
2019-04-16 2:00,5,agreeableness,Trust,NA
2019-04-16 2:00,5,conscientiousness,Organization,NA
2019-04-16 2:00,5,conscientiousness,Productiveness,NA
2019-04-16 2:00,5,conscientiousness,Responsibility,NA
2019-04-16 2:00,5,extraversion,Assertiveness,NA
2019-04-16 2:00,5,extraversion,Energy.Level,NA
2019-04-16 2:00,5,extraversion,Sociability,NA
2019-04-16 2:00,5,neuroticism,Anxiety,NA
2019-04-16 2:00,5,neuroticism,Depression,NA
2019-04-16 2:00,5,neuroticism,Emotional.Volatility,NA
2019-04-16 2:00,5,openness,Aesthetic.Sensitivity,NA
2019-04-16 2:00,5,openness,Creative.Imagination,NA
2019-04-16 2:00,5,openness,Intellectual.Curiosity,NA
2019-04-16 6:00,6,agreeableness,Compassion,NA
2019-04-16 6:00,6,agreeableness,Respectfulness,NA
2019-04-16 6:00,6,agreeableness,Trust,NA
2019-04-16 6:00,6,conscientiousness,Organization,NA
2019-04-16 6:00,6,conscientiousness,Productiveness,NA
2019-04-16 6:00,6,conscientiousness,Responsibility,NA
2019-04-16 6:00,6,extraversion,Assertiveness,NA
2019-04-16 6:00,6,extraversion,Energy.Level,NA
2019-04-16 6:00,6,extraversion,Sociability,NA
2019-04-16 6:00,6,neuroticism,Anxiety,NA
2019-04-16 6:00,6,neuroticism,Depression,NA
2019-04-16 6:00,6,neuroticism,Emotional.Volatility,NA
2019-04-16 6:00,6,openness,Aesthetic.Sensitivity,NA
2019-04-16 6:00,6,openness,Creative.Imagination,NA
2019-04-16 6:00,6,openness,Intellectual.Curiosity,NA
2019-04-16 10:09,7,agreeableness,Compassion,2.6911253151022247
2019-04-16 10:09,7,agreeableness,Respectfulness,3
2019-04-16 10:09,7,agreeableness,Trust,2
2019-04-16 10:09,7,conscientiousness,Organization,2.7929476446763175
2019-04-16 10:09,7,conscientiousness,Productiveness,2
2019-04-16 10:09,7,conscientiousness,Responsibility,2.4842450469911297
2019-04-16 10:09,7,extraversion,Assertiveness,2.913074095211572
2019-04-16 10:09,7,extraversion,Energy.Level,0.7530522048672155
2019-04-16 10:09,7,extraversion,Sociability,2.5
2019-04-16 10:09,7,neuroticism,Anxiety,3
2019-04-16 10:09,7,neuroticism,Depression,3
2019-04-16 10:09,7,neuroticism,Emotional.Volatility,3.6850959151902396
2019-04-16 10:09,7,openness,Aesthetic.Sensitivity,2
2019-04-16 10:09,7,openness,Creative.Imagination,2.5385153016920534
2019-04-16 10:09,7,openness,Intellectual.Curiosity,2
2019-04-16 14:01,8,agreeableness,Compassion,2.61919652237354
2019-04-16 14:01,8,agreeableness,Respectfulness,4
2019-04-16 14:01,8,agreeableness,Trust,3
2019-04-16 14:01,8,conscientiousness,Organization,3.7881343532649607
2019-04-16 14:01,8,conscientiousness,Productiveness,4
2019-04-16 14:01,8,conscientiousness,Responsibility,3
2019-04-16 14:01,8,extraversion,Assertiveness,4
2019-04-16 14:01,8,extraversion,Energy.Level,2.592214857631327
2019-04-16 14:01,8,extraversion,Sociability,3
2019-04-16 14:01,8,neuroticism,Anxiety,2
2019-04-16 14:01,8,neuroticism,Depression,3
2019-04-16 14:01,8,neuroticism,Emotional.Volatility,2
2019-04-16 14:01,8,openness,Aesthetic.Sensitivity,3.3490213167905307
2019-04-16 14:01,8,openness,Creative.Imagination,2
2019-04-16 14:01,8,openness,Intellectual.Curiosity,4
2019-04-16 18:06,9,agreeableness,Compassion,4
2019-04-16 18:06,9,agreeableness,Respectfulness,4
2019-04-16 18:06,9,agreeableness,Trust,2.6616265072755954
2019-04-16 18:06,9,conscientiousness,Organization,3
2019-04-16 18:06,9,conscientiousness,Productiveness,2
2019-04-16 18:06,9,conscientiousness,Responsibility,4.073030661260512
2019-04-16 18:06,9,extraversion,Assertiveness,4
2019-04-16 18:06,9,extraversion,Energy.Level,2.6588967686070935
2019-04-16 18:06,9,extraversion,Sociability,4
2019-04-16 18:06,9,neuroticism,Anxiety,3.5
2019-04-16 18:06,9,neuroticism,Depression,3
2019-04-16 18:06,9,neuroticism,Emotional.Volatility,3
2019-04-16 18:06,9,openness,Aesthetic.Sensitivity,4
2019-04-16 18:06,9,openness,Creative.Imagination,2
2019-04-16 18:06,9,openness,Intellectual.Curiosity,3.993997571691537
2019-04-16 22:00,10,agreeableness,Compassion,NA
2019-04-16 22:00,10,agreeableness,Respectfulness,NA
2019-04-16 22:00,10,agreeableness,Trust,NA
2019-04-16 22:00,10,conscientiousness,Organization,NA
2019-04-16 22:00,10,conscientiousness,Productiveness,NA
2019-04-16 22:00,10,conscientiousness,Responsibility,NA
2019-04-16 22:00,10,extraversion,Assertiveness,NA
2019-04-16 22:00,10,extraversion,Energy.Level,NA
2019-04-16 22:00,10,extraversion,Sociability,NA
