Full_Date,all_beeps,Trait,Facet,value
2018-10-22 11:25,1,agreeableness,Compassion,4
2018-10-22 11:25,1,agreeableness,Respectfulness,5
2018-10-22 11:25,1,agreeableness,Trust,3.5835196759091534
2018-10-22 11:25,1,conscientiousness,Organization,2
2018-10-22 11:25,1,conscientiousness,Productiveness,2.9919444720562054
2018-10-22 11:25,1,conscientiousness,Responsibility,4
2018-10-22 11:25,1,extraversion,Assertiveness,4
2018-10-22 11:25,1,extraversion,Energy.Level,1.2509164220088995
2018-10-22 11:25,1,extraversion,Sociability,4
2018-10-22 11:25,1,neuroticism,Anxiety,3
2018-10-22 11:25,1,neuroticism,Depression,2
2018-10-22 11:25,1,neuroticism,Emotional.Volatility,3
2018-10-22 11:25,1,openness,Aesthetic.Sensitivity,4
2018-10-22 11:25,1,openness,Creative.Imagination,3.232248596056787
2018-10-22 11:25,1,openness,Intellectual.Curiosity,4
2018-10-22 13:23,2,agreeableness,Compassion,4.004448592121576
2018-10-22 13:23,2,agreeableness,Respectfulness,3
2018-10-22 13:23,2,agreeableness,Trust,4
2018-10-22 13:23,2,conscientiousness,Organization,5.137783160282267
2018-10-22 13:23,2,conscientiousness,Productiveness,3.5
2018-10-22 13:23,2,conscientiousness,Responsibility,4.21682234355047
2018-10-22 13:23,2,extraversion,Assertiveness,3.5
2018-10-22 13:23,2,extraversion,Energy.Level,3.896768664380967
2018-10-22 13:23,2,extraversion,Sociability,3.4275440787591305
2018-10-22 13:23,2,neuroticism,Anxiety,2
2018-10-22 13:23,2,neuroticism,Depression,1
2018-10-22 13:23,2,neuroticism,Emotional.Volatility,1.5
2018-10-22 13:23,2,openness,Aesthetic.Sensitivity,1.7080407903827313
2018-10-22 13:23,2,openness,Creative.Imagination,2
2018-10-22 13:23,2,openness,Intellectual.Curiosity,5
2018-10-22 17:23,3,agreeableness,Compassion,3.872933504889478
2018-10-22 17:23,3,agreeableness,Respectfulness,5
2018-10-22 17:23,3,agreeableness,Trust,3
2018-10-22 17:23,3,conscientiousness,Organization,4.63776683472973
2018-10-22 17:23,3,conscientiousness,Productiveness,3
2018-10-22 17:23,3,conscientiousness,Responsibility,4
2018-10-22 17:23,3,extraversion,Assertiveness,3
2018-10-22 17:23,3,extraversion,Energy.Level,2
2018-10-22 17:23,3,extraversion,Sociability,3.5140816876726477
2018-10-22 17:23,3,neuroticism,Anxiety,3
2018-10-22 17:23,3,neuroticism,Depression,2
2018-10-22 17:23,3,neuroticism,Emotional.Volatility,1
2018-10-22 17:23,3,openness,Aesthetic.Sensitivity,3.1844588055494567
2018-10-22 17:23,3,openness,Creative.Imagination,2
2018-10-22 17:23,3,openness,Intellectual.Curiosity,5
2018-10-22 21:00,4,agreeableness,Compassion,NA
2018-10-22 21:00,4,agreeableness,Respectfulness,NA
2018-10-22 21:00,4,agreeableness,Trust,NA
2018-10-22 21:00,4,conscientiousness,Organization,NA
2018-10-22 21:00,4,conscientiousness,Productiveness,NA
2018-10-22 21:00,4,conscientiousness,Responsibility,NA
2018-10-22 21:00,4,extraversion,Assertiveness,NA
2018-10-22 21:00,4,extraversion,Energy.Level,NA
2018-10-22 21:00,4,extraversion,Sociability,NA
2018-10-22 21:00,4,neuroticism,Anxiety,NA
2018-10-22 21:00,4,neuroticism,Depression,NA
2018-10-22 21:00,4,neuroticism,Emotional.Volatility,NA
2018-10-22 21:00,4,openness,Aesthetic.Sensitivity,NA
2018-10-22 21:00,4,openness,Creative.Imagination,NA
2018-10-22 21:00,4,openness,Intellectual.Curiosity,NA
2018-10-23 1:00,5,agreeableness,Compassion,NA
2018-10-23 1:00,5,agreeableness,Respectfulness,NA
2018-10-23 1:00,5,agreeableness,Trust,NA
2018-10-23 1:00,5,conscientiousness,Organization,NA
2018-10-23 1:00,5,conscientiousness,Productiveness,NA
2018-10-23 1:00,5,conscientiousness,Responsibility,NA
2018-10-23 1:00,5,extraversion,Assertiveness,NA
2018-10-23 1:00,5,extraversion,Energy.Level,NA
2018-10-23 1:00,5,extraversion,Sociability,NA
2018-10-23 1:00,5,neuroticism,Anxiety,NA
2018-10-23 1:00,5,neuroticism,Depression,NA
2018-10-23 1:00,5,neuroticism,Emotional.Volatility,NA
2018-10-23 1:00,5,openness,Aesthetic.Sensitivity,NA
2018-10-23 1:00,5,openness,Creative.Imagination,NA
2018-10-23 1:00,5,openness,Intellectual.Curiosity,NA
2018-10-23 5:00,6,agreeableness,Compassion,NA
2018-10-23 5:00,6,agreeableness,Respectfulness,NA
2018-10-23 5:00,6,agreeableness,Trust,NA
2018-10-23 5:00,6,conscientiousness,Organization,NA
2018-10-23 5:00,6,conscientiousness,Productiveness,NA
2018-10-23 5:00,6,conscientiousness,Responsibility,NA
2018-10-23 5:00,6,extraversion,Assertiveness,NA
2018-10-23 5:00,6,extraversion,Energy.Level,NA
2018-10-23 5:00,6,extraversion,Sociability,NA
2018-10-23 5:00,6,neuroticism,Anxiety,NA
2018-10-23 5:00,6,neuroticism,Depression,NA
2018-10-23 5:00,6,neuroticism,Emotional.Volatility,NA
2018-10-23 5:00,6,openness,Aesthetic.Sensitivity,NA
2018-10-23 5:00,6,openness,Creative.Imagination,NA
2018-10-23 5:00,6,openness,Intellectual.Curiosity,NA
2018-10-23 10:00,7,agreeableness,Compassion,3
2018-10-23 10:00,7,agreeableness,Respectfulness,3.6450009118030646
2018-10-23 10:00,7,agreeableness,Trust,4.270973935709909
2018-10-23 10:00,7,conscientiousness,Organization,3
2018-10-23 10:00,7,conscientiousness,Productiveness,2
2018-10-23 10:00,7,conscientiousness,Responsibility,2.8601901282666358
2018-10-23 10:00,7,extraversion,Assertiveness,1
2018-10-23 10:00,7,extraversion,Energy.Level,1.8076053997748238
2018-10-23 10:00,7,extraversion,Sociability,1
2018-10-23 10:00,7,neuroticism,Anxiety,3
2018-10-23 10:00,7,neuroticism,Depression,2.5
2018-10-23 10:00,7,neuroticism,Emotional.Volatility,2.670391321454806
2018-10-23 10:00,7,openness,Aesthetic.Sensitivity,3.3265378762662863
2018-10-23 10:00,7,openness,Creative.Imagination,3
2018-10-23 10:00,7,openness,Intellectual.Curiosity,3
2018-10-23 13:24,8,agreeableness,Compassion,2
2018-10-23 13:24,8,agreeableness,Respectfulness,4
2018-10-23 13:24,8,agreeableness,Trust,2.7256505381465947
2018-10-23 13:24,8,conscientiousness,Organization,2
2018-10-23 13:24,8,conscientiousness,Productiveness,3
2018-10-23 13:24,8,conscientiousness,Responsibility,2.765647208192754
2018-10-23 13:24,8,extraversion,Assertiveness,4.850052568937276
2018-10-23 13:24,8,extraversion,Energy.Level,3.1072207876398164
2018-10-23 13:24,8,extraversion,Sociability,2.5
2018-10-23 13:24,8,neuroticism,Anxiety,4
2018-10-23 13:24,8,neuroticism,Depression,2.3333333333333335
2018-10-23 13:24,8,neuroticism,Emotional.Volatility,3.1963515834561926
2018-10-23 13:24,8,openness,Aesthetic.Sensitivity,4
2018-10-23 13:24,8,openness,Creative.Imagination,4.767896324739713
2018-10-23 13:24,8,openness,Intellectual.Curiosity,2
2018-10-23 17:53,9,agreeableness,Compassion,4.083882854393848
2018-10-23 17:53,9,agreeableness,Respectfulness,4
2018-10-23 17:53,9,agreeableness,Trust,3
2018-10-23 17:53,9,conscientiousness,Organization,4.540137975012941
2018-10-23 17:53,9,conscientiousness,Productiveness,4
2018-10-23 17:53,9,conscientiousness,Responsibility,5
2018-10-23 17:53,9,extraversion,Assertiveness,1
2018-10-23 17:53,9,extraversion,Energy.Level,2
2018-10-23 17:53,9,extraversion,Sociability,2.7535206267698693
2018-10-23 17:53,9,neuroticism,Anxiety,4
2018-10-23 17:53,9,neuroticism,Depression,1.5
2018-10-23 17:53,9,neuroticism,Emotional.Volatility,1
2018-10-23 17:53,9,openness,Aesthetic.Sensitivity,3.000545864003973
2018-10-23 17:53,9,openness,Creative.Imagination,4
2018-10-23 17:53,9,openness,Intellectual.Curiosity,3
2018-10-23 21:00,10,agreeableness,Compassion,NA
2018-10-23 21:00,10,agreeableness,Respectfulness,NA
2018-10-23 21:00,10,agreeableness,Trust,NA
2018-10-23 21:00,10,conscientiousness,Organization,NA
2018-10-23 21:00,10,conscientiousness,Productiveness,NA
2018-10-23 21:00,10,conscientiousness,Responsibility,NA
2018-10-23 21:00,10,extraversion,Assertiveness,NA
2018-10-23 21:00,10,extraversion,Energy.Level,NA
2018-10-23 21:00,10,extraversion,Sociability,NA
2018-10-23 21:00,10,neuroticism,Anxiety,NA
2018-10-23 21:00,10,neuroticism,Depression,NA
2018-10-23 21:00,10,neuroticism,Emotional.Volatility,NA
2018-10-23 21:00,10,openness,Aesthetic.Sensitivity,NA
2018-10-23 21:00,10,openness,Creative.Imagination,NA
2018-10-23 21:00,10,openness,Intellectual.Curiosity,NA
2018-10-24 1:00,11,agreeableness,Compassion,NA
2018-10-24 1:00,11,agreeableness,Respectfulness,NA
2018-10-24 1:00,11,agreeableness,Trust,NA
2018-10-24 1:00,11,conscientiousness,Organization,NA
2018-10-24 1:00,11,conscientiousness,Productiveness,NA
2018-10-24 1:00,11,conscientiousness,Responsibility,NA
2018-10-24 1:00,11,extraversion,Assertiveness,NA
2018-10-24 1:00,11,extraversion,Energy.Level,NA
2018-10-24 1:00,11,extraversion,Sociability,NA
2018-10-24 1:00,11,neuroticism,Anxiety,NA
2018-10-24 1:00,11,neuroticism,Depression,NA
2018-10-24 1:00,11,neuroticism,Emotional.Volatility,NA
2018-10-24 1:00,11,openness,Aesthetic.Sensitivity,NA
2018-10-24 1:00,11,openness,Creative.Imagination,NA
2018-10-24 1:00,11,openness,Intellectual.Curiosity,NA
2018-10-24 5:00,12,agreeableness,Compassion,NA
2018-10-24 5:00,12,agreeableness,Respectfulness,NA
2018-10-24 5:00,12,agreeableness,Trust,NA
2018-10-24 5:00,12,conscientiousness,Organization,NA
2018-10-24 5:00,12,conscientiousness,Productiveness,NA
2018-10-24 5:00,12,conscientiousness,Responsibility,NA
2018-10-24 5:00,12,extraversion,Assertiveness,NA
2018-10-24 5:00,12,extraversion,Energy.Level,NA
2018-10-24 5:00,12,extraversion,Sociability,NA
2018-10-24 5:00,12,neuroticism,Anxiety,NA
2018-10-24 5:00,12,neuroticism,Depression,NA
2018-10-24 5:00,12,neuroticism,Emotional.Volatility,NA
2018-10-24 5:00,12,openness,Aesthetic.Sensitivity,NA
2018-10-24 5:00,12,openness,Creative.Imagination,NA
2018-10-24 5:00,12,openness,Intellectual.Curiosity,NA
2018-10-24 10:00,13,agreeableness,Compassion,4
2018-10-24 10:00,13,agreeableness,Respectfulness,4.114176755902607
2018-10-24 10:00,13,agreeableness,Trust,3
2018-10-24 10:00,13,conscientiousness,Organization,3
2018-10-24 10:00,13,conscientiousness,Productiveness,4
2018-10-24 10:00,13,conscientiousness,Responsibility,4.990905971040765
2018-10-24 10:00,13,extraversion,Assertiveness,2.5
