Full_Date,all_beeps,Trait,Facet,value
2019-11-18 13:24,1,agreeableness,Compassion,2.546686223211341
2019-11-18 13:24,1,agreeableness,Respectfulness,2.6666666666666665
2019-11-18 13:24,1,agreeableness,Trust,5.165370830630211
2019-11-18 13:24,1,conscientiousness,Organization,4.546508953912797
2019-11-18 13:24,1,conscientiousness,Productiveness,2
2019-11-18 13:24,1,conscientiousness,Responsibility,3
2019-11-18 13:24,1,extraversion,Assertiveness,2
2019-11-18 13:24,1,extraversion,Energy.Level,2.271694525045246
2019-11-18 13:24,1,extraversion,Sociability,2
2019-11-18 13:24,1,neuroticism,Anxiety,3.5
2019-11-18 13:24,1,neuroticism,Depression,2
2019-11-18 13:24,1,neuroticism,Emotional.Volatility,2
2019-11-18 13:24,1,openness,Aesthetic.Sensitivity,4.849421278538706
2019-11-18 13:24,1,openness,Creative.Imagination,2
2019-11-18 13:24,1,openness,Intellectual.Curiosity,4
2019-11-18 15:40,2,agreeableness,Compassion,3.802734451118105
2019-11-18 15:40,2,agreeableness,Respectfulness,4
2019-11-18 15:40,2,agreeableness,Trust,4
2019-11-18 15:40,2,conscientiousness,Organization,4.798616732518523
2019-11-18 15:40,2,conscientiousness,Productiveness,4.5
2019-11-18 15:40,2,conscientiousness,Responsibility,4.991382249900129
2019-11-18 15:40,2,extraversion,Assertiveness,1
2019-11-18 15:40,2,extraversion,Energy.Level,1
2019-11-18 15:40,2,extraversion,Sociability,1.2294237817384772
2019-11-18 15:40,2,neuroticism,Anxiety,3
2019-11-18 15:40,2,neuroticism,Depression,4
2019-11-18 15:40,2,neuroticism,Emotional.Volatility,3
2019-11-18 15:40,2,openness,Aesthetic.Sensitivity,1.0123015728028362
2019-11-18 15:40,2,openness,Creative.Imagination,1.5
2019-11-18 15:40,2,openness,Intellectual.Curiosity,2.7357707779308047
2019-11-18 19:45,3,agreeableness,Compassion,2
2019-11-18 19:45,3,agreeableness,Respectfulness,3.1772848325297542
2019-11-18 19:45,3,agreeableness,Trust,3
2019-11-18 19:45,3,conscientiousness,Organization,2
2019-11-18 19:45,3,conscientiousness,Productiveness,2.083711183955309
2019-11-18 19:45,3,conscientiousness,Responsibility,1
2019-11-18 19:45,3,extraversion,Assertiveness,3.497407526703566
2019-11-18 19:45,3,extraversion,Energy.Level,1.4132627045992165
2019-11-18 19:45,3,extraversion,Sociability,2
2019-11-18 19:45,3,neuroticism,Anxiety,4.5
2019-11-18 19:45,3,neuroticism,Depression,4
2019-11-18 19:45,3,neuroticism,Emotional.Volatility,3
2019-11-18 19:45,3,openness,Aesthetic.Sensitivity,2
2019-11-18 19:45,3,openness,Creative.Imagination,1.448845965848382
2019-11-18 19:45,3,openness,Intellectual.Curiosity,3
2019-11-18 23:10,4,agreeableness,Compassion,3.842358481180357
2019-11-18 23:10,4,agreeableness,Respectfulness,3
2019-11-18 23:10,4,agreeableness,Trust,3
2019-11-18 23:10,4,conscientiousness,Organization,4
2019-11-18 23:10,4,conscientiousness,Productiveness,5
2019-11-18 23:10,4,conscientiousness,Responsibility,3.7403204055470995
2019-11-18 23:10,4,extraversion,Assertiveness,5
2019-11-18 23:10,4,extraversion,Energy.Level,2.8009026222671425
2019-11-18 23:10,4,extraversion,Sociability,5
2019-11-18 23:10,4,neuroticism,Anxiety,2
2019-11-18 23:10,4,neuroticism,Depression,2
2019-11-18 23:10,4,neuroticism,Emotional.Volatility,3.2875950148506057
2019-11-18 23:10,4,openness,Aesthetic.Sensitivity,3
2019-11-18 23:10,4,openness,Creative.Imagination,4
