Full_Date,all_beeps,Trait,Facet,value
2019-09-30 11:03,1,agreeableness,Compassion,3.284955499929795
2019-09-30 11:03,1,agreeableness,Respectfulness,5
2019-09-30 11:03,1,agreeableness,Trust,3.2519922421639875
2019-09-30 11:03,1,conscientiousness,Organization,3
2019-09-30 11:03,1,conscientiousness,Productiveness,5
2019-09-30 11:03,1,conscientiousness,Responsibility,4.921831221196415
2019-09-30 11:03,1,extraversion,Assertiveness,5
2019-09-30 11:03,1,extraversion,Energy.Level,5.006502943298181
2019-09-30 11:03,1,extraversion,Sociability,2
2019-09-30 11:03,1,neuroticism,Anxiety,2
2019-09-30 11:03,1,neuroticism,Depression,2.5
2019-09-30 11:03,1,neuroticism,Emotional.Volatility,2
2019-09-30 11:03,1,openness,Aesthetic.Sensitivity,4.189074387939386
2019-09-30 11:03,1,openness,Creative.Imagination,1
2019-09-30 11:03,1,openness,Intellectual.Curiosity,5
2019-09-30 12:05,2,agreeableness,Compassion,2.4289877024642497
2019-09-30 12:05,2,agreeableness,Respectfulness,3
2019-09-30 12:05,2,agreeableness,Trust,3
2019-09-30 12:05,2,conscientiousness,Organization,4.833812869215219
2019-09-30 12:05,2,conscientiousness,Productiveness,4.5
2019-09-30 12:05,2,conscientiousness,Responsibility,5.1958517157439426
2019-09-30 12:05,2,extraversion,Assertiveness,4
2019-09-30 12:05,2,extraversion,Energy.Level,2.4332330577677794
2019-09-30 12:05,2,extraversion,Sociability,2
2019-09-30 12:05,2,neuroticism,Anxiety,1
2019-09-30 12:05,2,neuroticism,Depression,1.5
2019-09-30 12:05,2,neuroticism,Emotional.Volatility,2
2019-09-30 12:05,2,openness,Aesthetic.Sensitivity,2.436038642942783
2019-09-30 12:05,2,openness,Creative.Imagination,1
2019-09-30 12:05,2,openness,Intellectual.Curiosity,3
2019-09-30 16:00,3,agreeableness,Compassion,NA
2019-09-30 16:00,3,agreeableness,Respectfulness,NA
2019-09-30 16:00,3,agreeableness,Trust,NA
2019-09-30 16:00,3,conscientiousness,Organization,NA
2019-09-30 16:00,3,conscientiousness,Productiveness,NA
2019-09-30 16:00,3,conscientiousness,Responsibility,NA
2019-09-30 16:00,3,extraversion,Assertiveness,NA
2019-09-30 16:00,3,extraversion,Energy.Level,NA
2019-09-30 16:00,3,extraversion,Sociability,NA
2019-09-30 16:00,3,neuroticism,Anxiety,NA
2019-09-30 16:00,3,neuroticism,Depression,NA
2019-09-30 16:00,3,neuroticism,Emotional.Volatility,NA
2019-09-30 16:00,3,openness,Aesthetic.Sensitivity,NA
2019-09-30 16:00,3,openness,Creative.Imagination,NA
2019-09-30 16:00,3,openness,Intellectual.Curiosity,NA
2019-09-30 20:11,4,agreeableness,Compassion,4
2019-09-30 20:11,4,agreeableness,Respectfulness,3.7977359070406305
2019-09-30 20:11,4,agreeableness,Trust,4
2019-09-30 20:11,4,conscientiousness,Organization,3.8963964518229437
2019-09-30 20:11,4,conscientiousness,Productiveness,4.5
2019-09-30 20:11,4,conscientiousness,Responsibility,5.083721700432955
2019-09-30 20:11,4,extraversion,Assertiveness,3
2019-09-30 20:11,4,extraversion,Energy.Level,3
2019-09-30 20:11,4,extraversion,Sociability,4.188005007879566
2019-09-30 20:11,4,neuroticism,Anxiety,1.5
2019-09-30 20:11,4,neuroticism,Depression,1
2019-09-30 20:11,4,neuroticism,Emotional.Volatility,1
2019-09-30 20:11,4,openness,Aesthetic.Sensitivity,4
2019-09-30 20:11,4,openness,Creative.Imagination,4.8910937641079535
2019-09-30 20:11,4,openness,Intellectual.Curiosity,5
2019-10-01 0:00,5,agreeableness,Compassion,NA
2019-10-01 0:00,5,agreeableness,Respectfulness,NA
2019-10-01 0:00,5,agreeableness,Trust,NA
2019-10-01 0:00,5,conscientiousness,Organization,NA
2019-10-01 0:00,5,conscientiousness,Productiveness,NA
2019-10-01 0:00,5,conscientiousness,Responsibility,NA
2019-10-01 0:00,5,extraversion,Assertiveness,NA
2019-10-01 0:00,5,extraversion,Energy.Level,NA
2019-10-01 0:00,5,extraversion,Sociability,NA
2019-10-01 0:00,5,neuroticism,Anxiety,NA
2019-10-01 0:00,5,neuroticism,Depression,NA
2019-10-01 0:00,5,neuroticism,Emotional.Volatility,NA
2019-10-01 0:00,5,openness,Aesthetic.Sensitivity,NA
2019-10-01 0:00,5,openness,Creative.Imagination,NA
2019-10-01 0:00,5,openness,Intellectual.Curiosity,NA
2019-10-01 4:00,6,agreeableness,Compassion,NA
2019-10-01 4:00,6,agreeableness,Respectfulness,NA
2019-10-01 4:00,6,agreeableness,Trust,NA
2019-10-01 4:00,6,conscientiousness,Organization,NA
2019-10-01 4:00,6,conscientiousness,Productiveness,NA
2019-10-01 4:00,6,conscientiousness,Responsibility,NA
2019-10-01 4:00,6,extraversion,Assertiveness,NA
2019-10-01 4:00,6,extraversion,Energy.Level,NA
2019-10-01 4:00,6,extraversion,Sociability,NA
2019-10-01 4:00,6,neuroticism,Anxiety,NA
2019-10-01 4:00,6,neuroticism,Depression,NA
2019-10-01 4:00,6,neuroticism,Emotional.Volatility,NA
2019-10-01 4:00,6,openness,Aesthetic.Sensitivity,NA
2019-10-01 4:00,6,openness,Creative.Imagination,NA
2019-10-01 4:00,6,openness,Intellectual.Curiosity,NA
2019-10-01 8:07,7,agreeableness,Compassion,3.3333333333333335
2019-10-01 8:07,7,agreeableness,Respectfulness,3.2421390395422818
2019-10-01 8:07,7,agreeableness,Trust,3.1935306968167505
2019-10-01 8:07,7,conscientiousness,Organization,5
2019-10-01 8:07,7,conscientiousness,Productiveness,3
2019-10-01 8:07,7,conscientiousness,Responsibility,4.3397668453293035
2019-10-01 8:07,7,extraversion,Assertiveness,3.2628277067226614
2019-10-01 8:07,7,extraversion,Energy.Level,4
2019-10-01 8:07,7,extraversion,Sociability,2
2019-10-01 8:07,7,neuroticism,Anxiety,3
2019-10-01 8:07,7,neuroticism,Depression,2.5
2019-10-01 8:07,7,neuroticism,Emotional.Volatility,1
2019-10-01 8:07,7,openness,Aesthetic.Sensitivity,2
2019-10-01 8:07,7,openness,Creative.Imagination,4
2019-10-01 8:07,7,openness,Intellectual.Curiosity,2.345131388544723
2019-10-01 12:52,8,agreeableness,Compassion,2.3748485301467435
2019-10-01 12:52,8,agreeableness,Respectfulness,5
2019-10-01 12:52,8,agreeableness,Trust,3
2019-10-01 12:52,8,conscientiousness,Organization,5
2019-10-01 12:52,8,conscientiousness,Productiveness,4
2019-10-01 12:52,8,conscientiousness,Responsibility,2.9324619263467833
2019-10-01 12:52,8,extraversion,Assertiveness,3.2446944005367464
