Full_Date,all_beeps,Trait,Facet,value
2019-11-18 10:26,1,agreeableness,Compassion,5
2019-11-18 10:26,1,agreeableness,Respectfulness,3.3621903748323403
2019-11-18 10:26,1,agreeableness,Trust,3
2019-11-18 10:26,1,conscientiousness,Organization,6.373735704113759
2019-11-18 10:26,1,conscientiousness,Productiveness,4
2019-11-18 10:26,1,conscientiousness,Responsibility,4
2019-11-18 10:26,1,extraversion,Assertiveness,4
2019-11-18 10:26,1,extraversion,Energy.Level,3.8704655902147067
2019-11-18 10:26,1,extraversion,Sociability,2
2019-11-18 10:26,1,neuroticism,Anxiety,4
2019-11-18 10:26,1,neuroticism,Depression,2
2019-11-18 10:26,1,neuroticism,Emotional.Volatility,3
2019-11-18 10:26,1,openness,Aesthetic.Sensitivity,4.076361839085641
2019-11-18 10:26,1,openness,Creative.Imagination,4
2019-11-18 10:26,1,openness,Intellectual.Curiosity,4
2019-11-18 14:02,2,agreeableness,Compassion,3
2019-11-18 14:02,2,agreeableness,Respectfulness,3
2019-11-18 14:02,2,agreeableness,Trust,3.6657986998499252
2019-11-18 14:02,2,conscientiousness,Organization,4
2019-11-18 14:02,2,conscientiousness,Productiveness,4
2019-11-18 14:02,2,conscientiousness,Responsibility,2.376485802952681
2019-11-18 14:02,2,extraversion,Assertiveness,0.6418406486379356
2019-11-18 14:02,2,extraversion,Energy.Level,1.973351070921112
2019-11-18 14:02,2,extraversion,Sociability,1.5
2019-11-18 14:02,2,neuroticism,Anxiety,5
2019-11-18 14:02,2,neuroticism,Depression,3
2019-11-18 14:02,2,neuroticism,Emotional.Volatility,3
2019-11-18 14:02,2,openness,Aesthetic.Sensitivity,2.607095657744512
2019-11-18 14:02,2,openness,Creative.Imagination,2.1999241472844973
2019-11-18 14:02,2,openness,Intellectual.Curiosity,4
2019-11-18 18:26,3,agreeableness,Compassion,3.336969079868724
2019-11-18 18:26,3,agreeableness,Respectfulness,5
2019-11-18 18:26,3,agreeableness,Trust,3
2019-11-18 18:26,3,conscientiousness,Organization,2
2019-11-18 18:26,3,conscientiousness,Productiveness,5
2019-11-18 18:26,3,conscientiousness,Responsibility,2.6299866841076667
2019-11-18 18:26,3,extraversion,Assertiveness,2.3157887409560276
2019-11-18 18:26,3,extraversion,Energy.Level,3
2019-11-18 18:26,3,extraversion,Sociability,4
2019-11-18 18:26,3,neuroticism,Anxiety,2
2019-11-18 18:26,3,neuroticism,Depression,1.5
2019-11-18 18:26,3,neuroticism,Emotional.Volatility,2
2019-11-18 18:26,3,openness,Aesthetic.Sensitivity,2.590575268147538
2019-11-18 18:26,3,openness,Creative.Imagination,4
2019-11-18 18:26,3,openness,Intellectual.Curiosity,4
2019-11-18 22:04,4,agreeableness,Compassion,2.4367068390673032
2019-11-18 22:04,4,agreeableness,Respectfulness,3
2019-11-18 22:04,4,agreeableness,Trust,3
2019-11-18 22:04,4,conscientiousness,Organization,3
2019-11-18 22:04,4,conscientiousness,Productiveness,2.2400054488349697
2019-11-18 22:04,4,conscientiousness,Responsibility,3
2019-11-18 22:04,4,extraversion,Assertiveness,3
2019-11-18 22:04,4,extraversion,Energy.Level,4
2019-11-18 22:04,4,extraversion,Sociability,4.29379258852676
2019-11-18 22:04,4,neuroticism,Anxiety,3
2019-11-18 22:04,4,neuroticism,Depression,2
2019-11-18 22:04,4,neuroticism,Emotional.Volatility,2
2019-11-18 22:04,4,openness,Aesthetic.Sensitivity,2.6997582809691485
2019-11-18 22:04,4,openness,Creative.Imagination,4
2019-11-18 22:04,4,openness,Intellectual.Curiosity,5
2019-11-19 2:00,5,agreeableness,Compassion,NA
2019-11-19 2:00,5,agreeableness,Respectfulness,NA
2019-11-19 2:00,5,agreeableness,Trust,NA
2019-11-19 2:00,5,conscientiousness,Organization,NA
2019-11-19 2:00,5,conscientiousness,Productiveness,NA
2019-11-19 2:00,5,conscientiousness,Responsibility,NA
2019-11-19 2:00,5,extraversion,Assertiveness,NA
2019-11-19 2:00,5,extraversion,Energy.Level,NA
2019-11-19 2:00,5,extraversion,Sociability,NA
2019-11-19 2:00,5,neuroticism,Anxiety,NA
2019-11-19 2:00,5,neuroticism,Depression,NA
2019-11-19 2:00,5,neuroticism,Emotional.Volatility,NA
2019-11-19 2:00,5,openness,Aesthetic.Sensitivity,NA
2019-11-19 2:00,5,openness,Creative.Imagination,NA
2019-11-19 2:00,5,openness,Intellectual.Curiosity,NA
2019-11-19 6:00,6,agreeableness,Compassion,NA
2019-11-19 6:00,6,agreeableness,Respectfulness,NA
2019-11-19 6:00,6,agreeableness,Trust,NA
2019-11-19 6:00,6,conscientiousness,Organization,NA
2019-11-19 6:00,6,conscientiousness,Productiveness,NA
2019-11-19 6:00,6,conscientiousness,Responsibility,NA
2019-11-19 6:00,6,extraversion,Assertiveness,NA
2019-11-19 6:00,6,extraversion,Energy.Level,NA
2019-11-19 6:00,6,extraversion,Sociability,NA
2019-11-19 6:00,6,neuroticism,Anxiety,NA
2019-11-19 6:00,6,neuroticism,Depression,NA
2019-11-19 6:00,6,neuroticism,Emotional.Volatility,NA
2019-11-19 6:00,6,openness,Aesthetic.Sensitivity,NA
2019-11-19 6:00,6,openness,Creative.Imagination,NA
2019-11-19 6:00,6,openness,Intellectual.Curiosity,NA
2019-11-19 10:02,7,agreeableness,Compassion,2.73390421756968
2019-11-19 10:02,7,agreeableness,Respectfulness,3
2019-11-19 10:02,7,agreeableness,Trust,3
2019-11-19 10:02,7,conscientiousness,Organization,3.5
2019-11-19 10:02,7,conscientiousness,Productiveness,3.622857195102904
2019-11-19 10:02,7,conscientiousness,Responsibility,4.402965878649784
2019-11-19 10:02,7,extraversion,Assertiveness,3
2019-11-19 10:02,7,extraversion,Energy.Level,1.0864816285706764
2019-11-19 10:02,7,extraversion,Sociability,2
2019-11-19 10:02,7,neuroticism,Anxiety,3.5
2019-11-19 10:02,7,neuroticism,Depression,4
2019-11-19 10:02,7,neuroticism,Emotional.Volatility,2
2019-11-19 10:02,7,openness,Aesthetic.Sensitivity,4.709018151490948
2019-11-19 10:02,7,openness,Creative.Imagination,2
2019-11-19 10:02,7,openness,Intellectual.Curiosity,3
2019-11-19 14:00,8,agreeableness,Compassion,NA
2019-11-19 14:00,8,agreeableness,Respectfulness,NA
2019-11-19 14:00,8,agreeableness,Trust,NA
2019-11-19 14:00,8,conscientiousness,Organization,NA
2019-11-19 14:00,8,conscientiousness,Productiveness,NA
2019-11-19 14:00,8,conscientiousness,Responsibility,NA
