Full_Date,all_beeps,Trait,Facet,value
2019-10-21 9:00,1,agreeableness,Compassion,NA
2019-10-21 9:00,1,agreeableness,Respectfulness,NA
2019-10-21 9:00,1,agreeableness,Trust,NA
2019-10-21 9:00,1,conscientiousness,Organization,NA
2019-10-21 9:00,1,conscientiousness,Productiveness,NA
2019-10-21 9:00,1,conscientiousness,Responsibility,NA
2019-10-21 9:00,1,extraversion,Assertiveness,NA
2019-10-21 9:00,1,extraversion,Energy.Level,NA
2019-10-21 9:00,1,extraversion,Sociability,NA
2019-10-21 9:00,1,neuroticism,Anxiety,NA
2019-10-21 9:00,1,neuroticism,Depression,NA
2019-10-21 9:00,1,neuroticism,Emotional.Volatility,NA
2019-10-21 9:00,1,openness,Aesthetic.Sensitivity,NA
2019-10-21 9:00,1,openness,Creative.Imagination,NA
2019-10-21 9:00,1,openness,Intellectual.Curiosity,NA
2019-10-21 13:00,2,agreeableness,Compassion,NA
2019-10-21 13:00,2,agreeableness,Respectfulness,NA
2019-10-21 13:00,2,agreeableness,Trust,NA
2019-10-21 13:00,2,conscientiousness,Organization,NA
2019-10-21 13:00,2,conscientiousness,Productiveness,NA
2019-10-21 13:00,2,conscientiousness,Responsibility,NA
2019-10-21 13:00,2,extraversion,Assertiveness,NA
2019-10-21 13:00,2,extraversion,Energy.Level,NA
2019-10-21 13:00,2,extraversion,Sociability,NA
2019-10-21 13:00,2,neuroticism,Anxiety,NA
2019-10-21 13:00,2,neuroticism,Depression,NA
2019-10-21 13:00,2,neuroticism,Emotional.Volatility,NA
2019-10-21 13:00,2,openness,Aesthetic.Sensitivity,NA
2019-10-21 13:00,2,openness,Creative.Imagination,NA
2019-10-21 13:00,2,openness,Intellectual.Curiosity,NA
2019-10-21 17:01,3,agreeableness,Compassion,3
2019-10-21 17:01,3,agreeableness,Respectfulness,4
2019-10-21 17:01,3,agreeableness,Trust,2.9907521243507915
2019-10-21 17:01,3,conscientiousness,Organization,1.9541228943865163
2019-10-21 17:01,3,conscientiousness,Productiveness,3
2019-10-21 17:01,3,conscientiousness,Responsibility,2
2019-10-21 17:01,3,extraversion,Assertiveness,0.41038786569712915
2019-10-21 17:01,3,extraversion,Energy.Level,2
2019-10-21 17:01,3,extraversion,Sociability,2.254639754759894
2019-10-21 17:01,3,neuroticism,Anxiety,4
2019-10-21 17:01,3,neuroticism,Depression,4
2019-10-21 17:01,3,neuroticism,Emotional.Volatility,2
2019-10-21 17:01,3,openness,Aesthetic.Sensitivity,2.5
2019-10-21 17:01,3,openness,Creative.Imagination,1.4042121810871693
2019-10-21 17:01,3,openness,Intellectual.Curiosity,2.4615453405008707
2019-10-21 22:41,4,agreeableness,Compassion,4
2019-10-21 22:41,4,agreeableness,Respectfulness,3.945621645736771
2019-10-21 22:41,4,agreeableness,Trust,3
