Full_Date,all_beeps,Trait,Facet,Item,value
2019-09-30 10:30,1,agreeableness,Compassion,A1,4
2019-09-30 10:30,1,agreeableness,Compassion,A2,NA
2019-09-30 10:30,1,agreeableness,Compassion,A3,NA
2019-09-30 10:30,1,agreeableness,Compassion,A4,NA
2019-09-30 10:30,1,agreeableness,Respectfulness,A5,NA
2019-09-30 10:30,1,agreeableness,Respectfulness,A6,NA
2019-09-30 10:30,1,agreeableness,Respectfulness,A7,NA
2019-09-30 10:30,1,agreeableness,Respectfulness,A8,NA
2019-09-30 10:30,1,agreeableness,Trust,A10,NA
2019-09-30 10:30,1,agreeableness,Trust,A11,2
2019-09-30 10:30,1,agreeableness,Trust,A12,NA
2019-09-30 10:30,1,agreeableness,Trust,A9,NA
2019-09-30 10:30,1,conscientiousness,Organization,C1,NA
2019-09-30 10:30,1,conscientiousness,Organization,C2,2
2019-09-30 10:30,1,conscientiousness,Organization,C3,NA
2019-09-30 10:30,1,conscientiousness,Organization,C4,NA
2019-09-30 10:30,1,conscientiousness,Productiveness,C5,NA
2019-09-30 10:30,1,conscientiousness,Productiveness,C6,NA
2019-09-30 10:30,1,conscientiousness,Productiveness,C7,NA
2019-09-30 10:30,1,conscientiousness,Productiveness,C8,2
2019-09-30 10:30,1,conscientiousness,Responsibility,C10,NA
2019-09-30 10:30,1,conscientiousness,Responsibility,C11,NA
2019-09-30 10:30,1,conscientiousness,Responsibility,C12,NA
2019-09-30 10:30,1,conscientiousness,Responsibility,C9,NA
2019-09-30 10:30,1,extraversion,Assertiveness,E5,NA
2019-09-30 10:30,1,extraversion,Assertiveness,E6,NA
2019-09-30 10:30,1,extraversion,Assertiveness,E7,NA
2019-09-30 10:30,1,extraversion,Assertiveness,E8,NA
2019-09-30 10:30,1,extraversion,Energy Level,E10,NA
2019-09-30 10:30,1,extraversion,Energy Level,E11,NA
2019-09-30 10:30,1,extraversion,Energy Level,E12,5
2019-09-30 10:30,1,extraversion,Energy Level,E9,2
2019-09-30 10:30,1,extraversion,Sociability,E1,NA
2019-09-30 10:30,1,extraversion,Sociability,E2,NA
2019-09-30 10:30,1,extraversion,Sociability,E3,NA
2019-09-30 10:30,1,extraversion,Sociability,E4,NA
2019-09-30 10:30,1,neuroticism,Anxiety,N1,NA
2019-09-30 10:30,1,neuroticism,Anxiety,N2,1
2019-09-30 10:30,1,neuroticism,Anxiety,N3,2
