Full_Date,all_beeps,Trait,Facet,Item,value
2019-09-30 11:03,1,agreeableness,Compassion,A1,NA
2019-09-30 11:03,1,agreeableness,Compassion,A2,NA
2019-09-30 11:03,1,agreeableness,Compassion,A3,NA
2019-09-30 11:03,1,agreeableness,Compassion,A4,NA
2019-09-30 11:03,1,agreeableness,Respectfulness,A5,NA
2019-09-30 11:03,1,agreeableness,Respectfulness,A6,5
2019-09-30 11:03,1,agreeableness,Respectfulness,A7,NA
2019-09-30 11:03,1,agreeableness,Respectfulness,A8,1
2019-09-30 11:03,1,agreeableness,Trust,A10,NA
2019-09-30 11:03,1,agreeableness,Trust,A11,NA
2019-09-30 11:03,1,agreeableness,Trust,A12,NA
2019-09-30 11:03,1,agreeableness,Trust,A9,NA
2019-09-30 11:03,1,conscientiousness,Organization,C1,NA
2019-09-30 11:03,1,conscientiousness,Organization,C2,NA
2019-09-30 11:03,1,conscientiousness,Organization,C3,3
2019-09-30 11:03,1,conscientiousness,Organization,C4,NA
2019-09-30 11:03,1,conscientiousness,Productiveness,C5,NA
2019-09-30 11:03,1,conscientiousness,Productiveness,C6,NA
2019-09-30 11:03,1,conscientiousness,Productiveness,C7,1
2019-09-30 11:03,1,conscientiousness,Productiveness,C8,NA
2019-09-30 11:03,1,conscientiousness,Responsibility,C10,NA
2019-09-30 11:03,1,conscientiousness,Responsibility,C11,NA
2019-09-30 11:03,1,conscientiousness,Responsibility,C12,NA
2019-09-30 11:03,1,conscientiousness,Responsibility,C9,NA
2019-09-30 11:03,1,extraversion,Assertiveness,E5,NA
2019-09-30 11:03,1,extraversion,Assertiveness,E6,NA
2019-09-30 11:03,1,extraversion,Assertiveness,E7,1
2019-09-30 11:03,1,extraversion,Assertiveness,E8,NA
2019-09-30 11:03,1,extraversion,Energy Level,E10,NA
2019-09-30 11:03,1,extraversion,Energy Level,E11,NA
2019-09-30 11:03,1,extraversion,Energy Level,E12,NA
2019-09-30 11:03,1,extraversion,Energy Level,E9,NA
2019-09-30 11:03,1,extraversion,Sociability,E1,2
2019-09-30 11:03,1,extraversion,Sociability,E2,NA
2019-09-30 11:03,1,extraversion,Sociability,E3,NA
2019-09-30 11:03,1,extraversion,Sociability,E4,NA
2019-09-30 11:03,1,neuroticism,Anxiety,N1,NA
2019-09-30 11:03,1,neuroticism,Anxiety,N2,2
2019-09-30 11:03,1,neuroticism,Anxiety,N3,NA
2019-09-30 11:03,1,neuroticism,Anxiety,N4,NA
2019-09-30 11:03,1,neuroticism,Depression,N5,1
2019-09-30 11:03,1,neuroticism,Depression,N6,NA
2019-09-30 11:03,1,neuroticism,Depression,N7,2
2019-09-30 11:03,1,neuroticism,Depression,N8,NA
2019-09-30 11:03,1,neuroticism,Emotional Volatility,N10,NA
2019-09-30 11:03,1,neuroticism,Emotional Volatility,N11,NA
2019-09-30 11:03,1,neuroticism,Emotional Volatility,N12,4
2019-09-30 11:03,1,neuroticism,Emotional Volatility,N9,NA
2019-09-30 11:03,1,openness,Aesthetic Sensitivity,O5,NA
2019-09-30 11:03,1,openness,Aesthetic Sensitivity,O6,NA
2019-09-30 11:03,1,openness,Aesthetic Sensitivity,O7,NA
2019-09-30 11:03,1,openness,Aesthetic Sensitivity,O8,NA
2019-09-30 11:03,1,openness,Creative Imagination,O10,NA
2019-09-30 11:03,1,openness,Creative Imagination,O11,5
2019-09-30 11:03,1,openness,Creative Imagination,O12,NA
2019-09-30 11:03,1,openness,Creative Imagination,O9,NA
2019-09-30 11:03,1,openness,Intellectual Curiosity,O1,NA
2019-09-30 11:03,1,openness,Intellectual Curiosity,O2,NA
2019-09-30 11:03,1,openness,Intellectual Curiosity,O3,1
2019-09-30 11:03,1,openness,Intellectual Curiosity,O4,NA
2019-09-30 12:05,2,agreeableness,Compassion,A1,NA
2019-09-30 12:05,2,agreeableness,Compassion,A2,NA
2019-09-30 12:05,2,agreeableness,Compassion,A3,NA
2019-09-30 12:05,2,agreeableness,Compassion,A4,NA
2019-09-30 12:05,2,agreeableness,Respectfulness,A5,NA
2019-09-30 12:05,2,agreeableness,Respectfulness,A6,NA
2019-09-30 12:05,2,agreeableness,Respectfulness,A7,1
2019-09-30 12:05,2,agreeableness,Respectfulness,A8,NA
2019-09-30 12:05,2,agreeableness,Trust,A10,NA
2019-09-30 12:05,2,agreeableness,Trust,A11,1
2019-09-30 12:05,2,agreeableness,Trust,A12,NA
2019-09-30 12:05,2,agreeableness,Trust,A9,NA
2019-09-30 12:05,2,conscientiousness,Organization,C1,NA
2019-09-30 12:05,2,conscientiousness,Organization,C2,NA
2019-09-30 12:05,2,conscientiousness,Organization,C3,NA
2019-09-30 12:05,2,conscientiousness,Organization,C4,NA
2019-09-30 12:05,2,conscientiousness,Productiveness,C5,4
2019-09-30 12:05,2,conscientiousness,Productiveness,C6,NA
2019-09-30 12:05,2,conscientiousness,Productiveness,C7,NA
2019-09-30 12:05,2,conscientiousness,Productiveness,C8,1
2019-09-30 12:05,2,conscientiousness,Responsibility,C10,NA
2019-09-30 12:05,2,conscientiousness,Responsibility,C11,NA
2019-09-30 12:05,2,conscientiousness,Responsibility,C12,NA
2019-09-30 12:05,2,conscientiousness,Responsibility,C9,NA
2019-09-30 12:05,2,extraversion,Assertiveness,E5,NA
2019-09-30 12:05,2,extraversion,Assertiveness,E6,NA
2019-09-30 12:05,2,extraversion,Assertiveness,E7,NA
2019-09-30 12:05,2,extraversion,Assertiveness,E8,2
2019-09-30 12:05,2,extraversion,Energy Level,E10,NA
2019-09-30 12:05,2,extraversion,Energy Level,E11,NA
2019-09-30 12:05,2,extraversion,Energy Level,E12,NA
2019-09-30 12:05,2,extraversion,Energy Level,E9,NA
2019-09-30 12:05,2,extraversion,Sociability,E1,NA
2019-09-30 12:05,2,extraversion,Sociability,E2,NA
2019-09-30 12:05,2,extraversion,Sociability,E3,4
2019-09-30 12:05,2,extraversion,Sociability,E4,NA
2019-09-30 12:05,2,neuroticism,Anxiety,N1,NA
2019-09-30 12:05,2,neuroticism,Anxiety,N2,1
2019-09-30 12:05,2,neuroticism,Anxiety,N3,NA
2019-09-30 12:05,2,neuroticism,Anxiety,N4,NA
2019-09-30 12:05,2,neuroticism,Depression,N5,1
2019-09-30 12:05,2,neuroticism,Depression,N6,NA
2019-09-30 12:05,2,neuroticism,Depression,N7,NA
2019-09-30 12:05,2,neuroticism,Depression,N8,4
2019-09-30 12:05,2,neuroticism,Emotional Volatility,N10,NA
2019-09-30 12:05,2,neuroticism,Emotional Volatility,N11,NA
2019-09-30 12:05,2,neuroticism,Emotional Volatility,N12,4
2019-09-30 12:05,2,neuroticism,Emotional Volatility,N9,NA
2019-09-30 12:05,2,openness,Aesthetic Sensitivity,O5,NA
2019-09-30 12:05,2,openness,Aesthetic Sensitivity,O6,NA
2019-09-30 12:05,2,openness,Aesthetic Sensitivity,O7,NA
2019-09-30 12:05,2,openness,Aesthetic Sensitivity,O8,NA
2019-09-30 12:05,2,openness,Creative Imagination,O10,1
2019-09-30 12:05,2,openness,Creative Imagination,O11,NA
2019-09-30 12:05,2,openness,Creative Imagination,O12,NA
2019-09-30 12:05,2,openness,Creative Imagination,O9,NA
2019-09-30 12:05,2,openness,Intellectual Curiosity,O1,NA
2019-09-30 12:05,2,openness,Intellectual Curiosity,O2,NA
